rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,RankY1,RankY2,RankY3,RankY4,RankY5,result_milano-sanremo,result_cyclassics-hamburg,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_gp-quebec,result_gp-montreal,result_ronde-van-vlaanderen,result_paris-roubaix,result_e3-harelbeke,result_gent-wevelgem,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne
luke-durbridge,2016,19,67,0.1466666666666666,0.2266666666666666,0.23999999999999996,0.2933333333333333,0.0340632603406326,0.0656934306569343,0.0802919708029197,0.1411192214111922,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0298507462686567,0.0298507462686567,0.0895522388059701,228,183,273.0,324.00000000000006,182.0,327.66666666666686,25,8,22.305470559638533,0.0454545454545454,0.0681818181818181,0.0909090909090909,0.1363636363636363,0.0092592592592592,0.0462962962962962,0.0555555555555555,0.1064814814814814,75,411,44,216,46.50806381693395,56.58916268450465,0.0421448400742677,0.0851976741773886,0.0600666158043407,0.1555258667562172,0.0080676217766128,0.0158827679984656,0.023801363764199703,0.0167691620051622,-0.015350877192982407,-0.0076923076923075834,-0.05701754385964913,-0.05701754385964908,-0.1403508771929824,-0.01584385763490238,-0.02353616532721009,-0.01676234213547642,120,418,371,435,230,84,88,76,23,31,4,74,80,92,103,62,53,71,18,36,79,112,69,69,88,56,130,73,62,75,62,88,57
luke-durbridge,2017,12,41,0.1264367816091954,0.20689655172413793,0.2413793103448276,0.2988505747126437,0.0331858407079646,0.0663716814159292,0.0907079646017699,0.1482300884955752,0.0,0.0833333333333333,0.25,0.3333333333333333,0.024390243902439,0.073170731707317,0.1951219512195122,0.21951219512195116,183,120,324.0,450.0,177.00000000000006,349.0000000000001,26,9,22.305470559638533,0.0227272727272727,0.04545454545454541,0.1136363636363636,0.1363636363636363,0.0104166666666666,0.046875,0.078125,0.125,86,452,44,192,54.24942396007538,91.1098238391448,0.0303868562731381,0.0421448400742677,0.1076258889274074,0.1555258667562172,0.0121962741191989,0.0217762187987675,0.0881115939213637,0.0705051868269108,0.0,0.006242740998838513,0.041666666666666616,0.08653846153846145,0.1282051282051282,0.012775842044134716,0.06779907084785132,0.05618466898954699,418,371,435,230,998,56,85,31,33,6,53,69,16,35,63,64,51,12,31,4,57,47,79,63,99,33,100,56,45,39,44,62,38
maarten-tjallingii,2007,24,66,0.0,0.0,0.0,0.10526315789473681,0.0397727272727272,0.0909090909090909,0.1193181818181818,0.2329545454545454,0.0,0.0,0.0,0.25,0.0,0.015151515151515098,0.0606060606060606,0.1666666666666666,89,112,484.0,435.99999999999994,413.6666666666667,316.6666666666665,30,9,22.917609778180175,0.0,0.0,0.0,0.1153846153846153,0.0277777777777777,0.0555555555555555,0.0833333333333333,0.2083333333333333,57,176,52,144,542.5424714557684,249.41798919350893,0.0,0.0,0.0,0.1443375672974064,0.032526775728993,0.0530912756516594,0.0411654803927816,0.05824818737611081,0.0,0.0,0.0,0.0,0.125,0.007575757575757499,-0.04112554112554109,0.011904761904761899,292,221,261,219,998,76,64,63,10,27,37,34,69,27,60,47,43,56,72,71,57,100,87,50,45,35,87,99,22,40,77,84,47
maciej-paterski,2013,11,75,0.0,0.0843373493975903,0.1566265060240964,0.2048192771084337,0.0028490028490028,0.017094017094017,0.0398860398860398,0.0883190883190883,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0133333333333333,0.0133333333333333,0.04,521,358,112.00000000000001,153.0,389.3333333333333,154.66666666666654,27,6,21.10070528384784,0.0,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0,0.0045454545454545,0.0136363636363636,0.0409090909090909,83,351,42,219,119.13157991621422,43.52393977265079,0.0,0.045471720798235804,0.0723086280887015,0.0723086280887015,0.0,0.007698003589195,0.013892592098897,0.014104927923771698,0.0,0.0,0.021645021645021596,-0.02597402597402587,-0.02597402597402587,0.0066666666666666055,0.006666666666666593,0.0063013698630137215,144,93,307,206,353,78,91,63,63,41,26,32,84,46,75,75,83,47,27,36,67,106,85,54,16,32,52,104,52,66,96,41,34
maciej-paterski,2014,24,70,0.0093457943925233,0.0747663551401869,0.1308411214953271,0.1962616822429906,0.009501187648456,0.0285035629453681,0.0593824228028503,0.1116389548693586,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.1666666666666666,0.0428571428571428,0.0857142857142857,0.1571428571428571,0.2285714285714285,358,144,153.0,363.0,341.00000000000006,209.33333333333314,28,8,21.10070528384784,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.1111111111111111,0.0138248847926267,0.032258064516129,0.064516129032258,0.1059907834101382,107,421,45,217,189.07405956397085,134.64892622421218,0.0240562612162344,0.0455071244720709,0.0455071244720709,0.0834480385952439,0.0247435829652696,0.0461225158696228,0.0791887459099712,0.10467063524659628,0.020833333333333308,0.0214285714285714,0.020833333333333332,0.02083333333333326,0.08333333333333326,0.04285714285714282,0.06468253968253963,0.08650793650793652,93,307,206,353,217,46,28,70,12,38,21,85,69,33,55,60,20,39,53,11,85,42,51,80,49,68,59,57,58,32,29,103,57
maciej-paterski,2015,19,80,0.0079365079365079,0.0714285714285714,0.119047619047619,0.2142857142857142,0.0219560878243512,0.0419161676646706,0.0698602794411177,0.12375249500997998,0.0,0.0526315789473684,0.0526315789473684,0.3157894736842105,0.0875,0.1125,0.125,0.1875,144,93,363.0,524.0,198.3333333333333,346.6666666666668,28,9,21.10070528384784,0.0185185185185185,0.0555555555555555,0.05555555555555549,0.2037037037037037,0.0444444444444444,0.0711111111111111,0.0977777777777777,0.1511111111111111,125,501,53,225,140.60701736874063,186.0385264759247,0.0240562612162344,0.025852832109764995,0.025852832109765,0.1144173707780282,0.0437530368236596,0.05130059215894,0.0754804465276411,0.09916509459681139,0.0,0.043750000000000004,-0.019138755980861184,-0.019138755980861177,0.11244019138755978,0.0495833333333333,0.055833333333333325,0.07375,307,206,353,217,388,22,52,25,68,32,27,17,9,38,48,41,35,75,49,40,75,127,79,55,65,63,34,42,44,40,91,65,27
maciej-paterski,2016,25,56,0.0066225165562913,0.0596026490066225,0.1059602649006622,0.1986754966887417,0.0215439856373429,0.0502692998204667,0.0825852782764811,0.1382405745062836,0.0,0.0,0.04,0.12,0.0178571428571428,0.125,0.1964285714285714,0.2678571428571428,92,307,524.0,202.00000000000003,181.33333333333331,363.0,30,10,21.10070528384784,0.0147058823529411,0.0294117647058823,0.0441176470588235,0.1911764705882352,0.0533980582524271,0.1067961165048543,0.1553398058252427,0.2233009708737864,151,557,68,206,111.7780538984882,161.0,0.0240562612162344,0.0277681577678692,0.0068625052010285,0.1022651026793512,0.035280098839851,0.0200710896429611,0.035773760003135,0.0401818781708039,-0.020833333333333308,-0.012499999999999992,-0.02083333333333328,-0.0008333333333332971,-0.023333333333333317,0.01964285714285709,0.0196428571428571,0.019642857142857104,206,353,217,388,404,51,77,65,64,26,34,56,95,41,6,87,40,47,36,44,84,125,70,120,60,63,58,47,52,48,67,53,30
maciej-paterski,2017,15,84,0.0120481927710843,0.0662650602409638,0.108433734939759,0.1987951807228915,0.0265210608424337,0.0561622464898595,0.0904836193447738,0.1435257410296412,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.2,0.0595238095238095,0.0952380952380952,0.1428571428571428,0.1785714285714285,307,206,202.0,292.0,201.99999999999994,339.33333333333337,31,11,21.10070528384784,0.0169491525423728,0.0508474576271186,0.0677966101694915,0.2033898305084746,0.059090909090909,0.109090909090909,0.15,0.2045454545454545,166,641,59,219,107.05606008068855,166.13649007166768,0.038490017945975,0.0671573203272776,0.0506350357275594,0.0984384073262791,0.0350449851279076,0.0149443095695639,0.0371726071333237,0.04917473702934011,0.03333333333333331,-0.0139880952380952,0.040350877192982415,0.04035087719298236,-0.05789473684210522,-0.008630952380952293,0.008928571428571425,-0.004464285714285675,353,217,388,404,998,112,111,33,45,18,61,80,19,35,67,21,44,52,58,20,56,112,137,55,34,61,88,94,29,31,96,72,79
mads-pedersen,2016,22,66,0.0677966101694915,0.1186440677966101,0.135593220338983,0.2033898305084746,0.1351351351351351,0.2162162162162162,0.2522522522522522,0.4009009009009009,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.1818181818181818,0.0454545454545454,0.0757575757575757,0.106060606060606,0.2272727272727272,513,404,120.0,155.0,776.0,96.66666666666654,21,5,21.604938271604937,0.0576923076923076,0.0769230769230769,0.0961538461538461,0.1538461538461538,0.0425531914893617,0.0780141843971631,0.0992907801418439,0.2340425531914893,59,222,52,141,552.6201226882713,72.85830998131465,0.0489510489510489,0.0773457343731331,0.08423114902169998,0.0321733374491977,0.0340600309092674,0.0668729590627694,0.0794734054549572,0.1726780405155546,0.006993006993006902,0.022727272727272704,-0.031468531468531416,-0.008741258741258695,0.013986013986013845,0.037878787878787804,0.053030303030302976,0.09696969696969687,135,80,110,28,65,86,123,73,36,30,32,63,72,51,47,30,62,43,66,74,101,109,104,83,73,52,54,48,28,63,33,38,61
mads-pedersen,2017,17,64,0.0657894736842105,0.1052631578947368,0.1184210526315789,0.1710526315789473,0.1258741258741259,0.1923076923076923,0.2237762237762237,0.3426573426573426,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.09375,0.109375,0.125,0.140625,404,135,155.0,404.00000000000006,350.66666666666674,226.3333333333333,22,6,21.604938271604937,0.053571428571428506,0.05357142857142849,0.0714285714285714,0.125,0.0685714285714285,0.1028571428571428,0.1257142857142857,0.2342857142857143,76,286,56,175,194.56190103237924,154.8558469459043,0.0461052305040198,0.0461052305040198,0.0683955616504444,0.0615166984910424,0.0242071337987869,0.0289226001863267,0.0249736282359605,0.1200007214400346,0.029411764705882297,0.0135416666666666,0.02941176470588225,0.02941176470588225,-0.029411764705882304,-0.011979166666666596,-0.015277777777777685,-0.11857638888888881,80,110,28,65,6,120,126,108,41,31,66,64,84,30,82,33,64,31,94,90,79,97,138,90,130,64,116,67,35,59,32,56,48
magnus-cort-nielsen,2013,11,58,0.052631578947368404,0.2105263157894736,0.2105263157894736,0.3684210526315789,0.0522388059701492,0.0970149253731343,0.1567164179104477,0.23880597014925373,0.0,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0689655172413793,0.12068965517241381,0.1724137931034483,0.2241379310344827,2649,439,1.0,126.0,3088.0,126.99999999999994,20,3,20.085066162570886,0.0526315789473684,0.2105263157894736,0.2105263157894736,0.3684210526315789,0.0522388059701492,0.0970149253731343,0.1567164179104477,0.2388059701492537,19,134,19,134,1419.7430518700676,72.45918391296809,0.2886751345948129,0.1882287389250931,0.1882287389250931,0.0887797769254896,0.0560924425440555,0.0830336457543245,0.1465032371115677,0.2140955052192716,-0.25,-0.0210727969348658,-0.15909090909090906,-0.15909090909090906,-0.06818181818181812,-0.032247765006385605,-0.0804597701149425,-0.1471902937420178,195,350,85,88,81,31,63,87,43,26,36,55,51,64,62,46,39,69,70,59,101,135,60,90,32,40,91,54,60,48,23,34,53
magnus-cort-nielsen,2014,14,48,0.12121212121212122,0.2121212121212121,0.2424242424242424,0.3636363636363636,0.0989010989010989,0.1648351648351648,0.2142857142857142,0.2967032967032967,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.3571428571428571,0.2291666666666666,0.3541666666666667,0.375,0.4583333333333333,438,195,126.00000000000001,294.0,1094.3333333333333,140.3333333333332,21,4,20.085066162570886,0.0967741935483871,0.1935483870967742,0.2258064516129032,0.3548387096774194,0.0967741935483871,0.1612903225806451,0.1935483870967742,0.2580645161290322,33,182,31,155,1351.896938872684,147.02494119479638,0.1237179148263483,0.0243285935066195,0.064802654802978,0.0159547939303722,0.1175712634650897,0.1712515844735063,0.1683437911173716,0.1810614764626323,0.10714285714285712,0.1145833333333333,0.02380952380952385,0.059523809523809534,0.011904761904761862,0.16687925170068027,0.1670918367346938,0.1781462585034013,350,85,88,81,317,44,11,50,44,28,50,43,61,27,18,50,51,50,45,21,19,90,107,91,78,65,94,81,19,76,65,53,69
magnus-cort-nielsen,2015,14,57,0.0851063829787234,0.1489361702127659,0.1914893617021276,0.2978723404255319,0.0753138075313807,0.1380753138075313,0.1924686192468619,0.2970711297071129,0.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0526315789473684,0.1228070175438596,0.2982456140350877,195,350,294.0,189.0,328.0,202.99999999999983,22,5,20.085066162570886,0.0769230769230769,0.1282051282051282,0.1794871794871795,0.282051282051282,0.0920245398773006,0.1656441717791411,0.2147239263803681,0.31901840490797534,46,239,39,163,123.47874310989728,84.87048957087498,0.1237179148263483,0.1154919616619402,0.1071592536319182,0.1256343884063329,0.1175712634650897,0.15814909935544277,0.133605952840355,0.1196992850213626,0.0,-0.0344827586206896,-0.09090909090909088,-0.055194805194805185,-0.11038961038961037,-0.03402903811252261,-0.024803387779794305,0.03705384150030242,85,88,81,317,154,101,68,81,74,34,32,77,51,80,10,84,40,102,132,57,29,125,68,97,53,91,78,34,48,57,109,89,50
magnus-cort-nielsen,2016,15,73,0.064516129032258,0.1129032258064516,0.1774193548387097,0.2903225806451613,0.0673076923076923,0.1282051282051282,0.1826923076923076,0.282051282051282,0.0,0.0,0.1333333333333333,0.2666666666666666,0.0410958904109589,0.0958904109589041,0.1506849315068493,0.2328767123287671,349,85,189.0,563.0,210.00000000000006,348.66666666666663,23,6,20.085066162570886,0.0697674418604651,0.0697674418604651,0.1627906976744186,0.2558139534883721,0.0786516853932584,0.1516853932584269,0.2022471910112359,0.31460674157303364,62,312,43,178,133.13526955694348,192.8998012786258,0.1237179148263483,0.1237179148263483,0.1102803409059158,0.1075740880943328,0.1221862309490484,0.1630446564264469,0.1382604597852292,0.1159970252026613,-0.10714285714285712,-0.0940353881278538,-0.10714285714285707,-0.07619047619047609,-0.04523809523809519,-0.1291381278538813,-0.1121575342465753,-0.11272831050228302,88,81,317,154,70,69,25,57,32,20,31,70,70,61,35,81,70,53,43,45,18,117,109,133,63,112,103,32,46,77,83,100,82
magnus-cort-nielsen,2017,17,70,0.0632911392405063,0.1139240506329113,0.1645569620253164,0.2658227848101265,0.05759162303664919,0.1151832460732984,0.1727748691099476,0.2774869109947644,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.0142857142857142,0.0571428571428571,0.1285714285714285,0.2571428571428571,85,88,563.0,579.0,174.3333333333333,443.66666666666686,23,6,20.085066162570886,0.0217391304347826,0.0434782608695652,0.108695652173913,0.1956521739130435,0.02,0.07,0.135,0.26,79,382,46,200,152.13919065557477,220.6928483964384,0.0339617805405662,0.0679235610811324,0.0321828301312984,0.0640234259998235,0.0208636022184938,0.0237804229871506,0.014716280856574402,0.0330438489449267,0.029411764705882297,0.007142857142857102,0.058823529411764656,0.02310924369747891,0.01680672268907557,0.0022556390977443177,0.0028822055137843923,-0.02055137844611521,81,317,154,70,132,11,50,29,71,29,39,34,51,32,41,34,16,30,32,24,74,92,55,126,80,73,74,115,46,52,77,129,61
manuel-belletti,2009,11,45,0.0689655172413793,0.2758620689655172,0.2758620689655172,0.3448275862068966,0.0083333333333333,0.0833333333333333,0.1166666666666666,0.225,0.0,0.2727272727272727,0.2727272727272727,0.3636363636363636,0.0,0.0888888888888888,0.0888888888888888,0.1777777777777777,1272,216,22.0,262.0,1048.0,98.33333333333326,23,6,23.51020408163265,0.04,0.2,0.2,0.28,0.0083333333333333,0.0833333333333333,0.1166666666666666,0.225,29,120,25,120,745.6755326547868,141.84616079870943,0.0962250448649376,0.1775595538509792,0.1775595538509792,0.2584654865035148,0.0093121011159617,0.006123637436979,0.0364376581461906,0.10675310419044909,-0.08333333333333329,0.0,-0.03030303030303028,-0.030303030303030276,-0.06818181818181812,0.005982905982905903,0.005982905982905895,0.05042735042735041,109,126,162,282,261,44,42,53,48,19,9,56,52,57,7,41,12,78,78,65,37,115,67,96,69,82,109,101,55,89,82,75,42
manuel-belletti,2010,13,57,0.0714285714285714,0.2619047619047619,0.2857142857142857,0.3333333333333333,0.0112994350282485,0.0903954802259887,0.1299435028248587,0.22598870056497167,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.3076923076923077,0.0175438596491228,0.1052631578947368,0.15789473684210523,0.2280701754385964,216,109,262.0,428.0,532.3333333333334,237.33333333333323,25,8,23.51020408163265,0.03125,0.1875,0.21875,0.25,0.0121951219512195,0.0914634146341463,0.1341463414634146,0.23780487804878042,42,177,32,164,642.8003837376992,204.12087921947943,0.044411559168432695,0.1468531468531468,0.16846229804339996,0.1958041958041958,0.0097462337128784,0.0125307720366716,0.0367208634500937,0.05637821663984301,0.03846153846153837,0.0007074136955291044,0.11538461538461527,0.15384615384615374,0.15384615384615374,0.012308998302207105,0.006366723259762201,-0.03112620260328238,126,162,282,261,134,47,17,52,29,52,31,54,30,58,45,52,16,59,62,70,74,85,75,102,103,50,52,90,37,97,71,84,75
manuel-belletti,2011,14,65,0.0535714285714285,0.25,0.2678571428571428,0.3392857142857143,0.024793388429752,0.1074380165289256,0.1570247933884297,0.24380165289256187,0.0,0.2142857142857142,0.2142857142857142,0.3571428571428571,0.0615384615384615,0.1538461538461538,0.2307692307692307,0.2923076923076923,109,125,428.0,420.0,150.33333333333337,369.9999999999999,26,9,23.51020408163265,0.0263157894736842,0.2368421052631578,0.2631578947368421,0.3421052631578947,0.029940119760479,0.11976047904191611,0.1676646706586826,0.2395209580838323,56,242,38,167,57.50072463311513,93.6162379077476,0.044411559168432695,0.0301319303333779,0.0471924448667525,0.0305975485483562,0.0317025084583492,0.0337833056696637,0.0709489609143546,0.05740627892227291,0.0,0.030769230769230688,-0.029220779220779206,-0.029220779220779203,-0.00324675324675322,0.03247863247863238,0.0709401709401709,0.05726495726495719,162,282,261,134,238,55,21,80,24,13,31,53,55,56,15,45,21,86,42,80,79,134,74,77,73,65,85,77,40,92,77,107,105
manuel-belletti,2012,18,72,0.0405405405405405,0.1891891891891892,0.2297297297297297,0.3243243243243243,0.0254777070063694,0.0987261146496815,0.1496815286624203,0.2452229299363057,0.0,0.0,0.1111111111111111,0.2777777777777778,0.0277777777777777,0.0694444444444444,0.125,0.25,126,162,419.99999999999994,368.0,132.3333333333334,405.3333333333334,27,10,23.51020408163265,0.0222222222222222,0.1333333333333333,0.2,0.3111111111111111,0.0360824742268041,0.1082474226804123,0.1701030927835051,0.2577319587628865,74,314,45,194,27.061657993059725,32.57811126098831,0.044411559168432695,0.1287403792731866,0.0983310372172799,0.0400812752699517,0.0230218803302941,0.0423614138078121,0.054129298527631604,0.0326530157035142,-0.03846153846153837,0.0051169590643274,-0.11538461538461527,-0.09829059829059822,-0.014957264957264904,-0.01790935672514609,-0.016447368421052586,0.010964912280701691,282,261,134,238,317,130,8,46,27,10,10,39,57,42,20,49,19,95,68,105,155,105,114,73,107,79,102,114,55,95,125,89,132
manuel-belletti,2013,14,61,0.034090909090909,0.1590909090909091,0.2045454545454545,0.2840909090909091,0.0212765957446808,0.0851063829787234,0.1303191489361702,0.23138297872340421,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0161290322580645,0.032258064516129,0.1612903225806451,162,282,368.0,209.0,190.0,332.3333333333335,28,11,23.51020408163265,0.0,0.0652173913043478,0.1304347826086956,0.2391304347826087,0.0301507537688442,0.0804020100502512,0.1306532663316583,0.23618090452261298,88,376,46,199,81.68231142664855,109.92876481309764,0.0,0.1237179148263483,0.0737426447871235,0.1474852895742471,0.0308176652662646,0.0694408468950885,0.0993268005978043,0.0668641643762961,0.0,-0.030769230769230705,-0.10714285714285707,-0.0714285714285714,-0.1428571428571428,-0.06885856079404458,-0.0992555831265508,-0.0655086848635235,261,134,238,317,85,66,12,94,33,21,12,60,21,30,28,43,33,44,64,63,113,125,144,81,69,73,98,116,52,75,97,75,88
manuel-belletti,2014,25,50,0.0265486725663716,0.1238938053097345,0.1769911504424778,0.2654867256637168,0.0211267605633802,0.0774647887323943,0.1244131455399061,0.22769953051643194,0.0,0.0,0.08,0.2,0.02,0.02,0.08,0.2,282,261,208.99999999999997,229.0,234.99999999999994,268.66666666666674,28,12,23.51020408163265,0.0,0.0,0.087719298245614,0.1929824561403508,0.0163043478260869,0.0380434782608695,0.0815217391304347,0.2065217391304347,113,425,56,184,64.08587988004847,86.6044648579583,0.0,0.0,0.0208809106521536,0.1042113157018746,0.014330031201594802,0.0297272900835871,0.0463777227431457,0.0444744233497495,0.0,-0.0038888888888888033,0.0,-0.01555555555555549,-0.038888888888888806,-0.0247222222222222,-0.02250000000000001,-0.02499999999999987,134,238,317,85,289,64,75,60,60,28,4,109,49,70,10,43,31,44,53,47,44,111,84,118,49,44,72,82,57,97,54,85,74
