rider_name,year,Number_of_participated_one_day_races_current_year,Number_of_participated_multi_day_races_current_year,win_ratio_all_time,top3_ratio_all_time,top5_ratio_all_time,top10_ratio_all_time,stage_win_ratio_all_time,stage_top3_ratio_all_time,stage_top5_ratio_all_time,stage_top10_ratio_all_time,win_ratio,top3_ratio,top5_ratio,top10_ratio,stage_win_ratio,stage_top3_ratio,stage_top5_ratio,stage_top10_ratio,pcs_rank_previous_year,pcs_rank_current_year,pcs_points_previous_year,pcs_points_current_year,rank_avg_last3years,pcs_points_avg_last3years,age,career year,rider_bmi,win_ratio_slope,stage_win_ratio_slope,top3_ratio_slope,top5_ratio_slope,top10_ratio_slope,stage_top3_ratio_slope,stage_top5_ratio_slope,stage_top10_ratio_slope,win_ratio_last3years,top3_ratio_last3years,top5_ratio_last3years,top10_ratio_last3years,stage_win_ratio_last3years,stage_top3_ratio_last3years,stage_top5_ratio_last3years,stage_top10_ratio_last3years,Number_of_participated_one_day_races_all_time,Number_of_participated_multi_day_races_all_time,Number_of_participated_one_day_races_last3years,Number_of_participated_multi_day_races_last3years,rank_stdev_last3years,pcs_points_stdev_last3years,win_ratio_stdev_last3years,top3_ratio_stdev_last3years,top5_ratio_stdev_last3years,top10_ratio_stdev_last3years,stage_win_ratio_stdev_last3years,stage_top3_ratio_stdev_last3years,stage_top5_ratio_stdev_last3years,stage_top10_ratio_stdev_last3years,result_tour-de-france,result_giro-d-italia,result_vuelta-a-espana,result_tour-down-under,result_paris-nice,result_tirreno-adriatico,result_volta-a-catalunya,result_itzulia-basque-country,result_tour-de-romandie,result_dauphine,result_tour-de-suisse,result_tour-de-pologne,result_milano-sanremo,result_ronde-van-vlaanderen,result_paris-roubaix,result_liege-bastogne-liege,result_il-lombardia,result_strade-bianche,result_great-ocean-race,result_e3-harelbeke,result_gent-wevelgem,result_la-fleche-wallone,result_amstel-gold-race,result_san-sebastian,result_bretagne-classic,result_cyclassics-hamburg,result_gp-quebec,result_gp-montreal,in_top20_next_year,Prediction
andrew-talansky,2011,2.0,89.0,0.0625,0.0625,0.0625,0.125,0.0166666666666666,0.075,0.1166666666666666,0.21666666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.9999999999999,277.0,52.0,210.99999999999997,1078.0,263.0,23.0,5.999999999999999,20.571428571428573,0.0,-0.014705882352941095,0.0,0.0,-0.09999999999999998,-0.03802008608321371,-0.0026901004304160227,-0.029770444763271064,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0166666666666666,0.075,0.1166666666666666,0.21666666666666662,16.0,120.0,12.0,120.0,406.7976564993133,109.92876481309764,0.11547005383792511,0.11547005383792511,0.11547005383792511,0.11547005383792511,0.0,0.0,0.0,0.0,45.0,94.99999999999999,78.0,15.0,61.0,80.0,63.0,98.0,8.999999999999998,82.99999999999999,6.0,95.0,133.0,33.0,64.0,88.00000000000001,49.0,117.0,70.0,50.0,153.0,110.0,110.0,21.999999999999996,38.0,46.0,110.0,41.0,0.0,0.0
andy-schleck,2011,9.0,82.0,0.0454545454545454,0.11818181818181808,0.1818181818181818,0.2636363636363636,0.0276243093922651,0.0828729281767955,0.10681399631675871,0.20257826887661143,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.024390243902439,0.09756097560975609,0.1097560975609756,0.2073170731707317,18.0,22.0,1186.0,1094.0,18.6666666666667,1149.6666666666667,26.0,10.0,19.65545149728292,-0.09999999999999998,-0.0003048780487804088,-0.038888888888888806,-0.038888888888888806,-0.1388888888888889,0.0050304878048780125,0.004878048780487767,0.028658536585365806,0.088235294117647,0.2352941176470588,0.2647058823529412,0.3529411764705882,0.0337552742616033,0.0886075949367088,0.1139240506329113,0.1772151898734177,110.0,543.0,34.0,237.0,3.055050463303893,48.95235779136009,0.1018350154434631,0.0525090625139178,0.0390209398253805,0.1398117488013101,0.0165370896577009,0.008811555808393,0.0171375737168155,0.0288229824232892,2.0,17.0,7.0,32.0,2.0,41.0,16.0,12.0,12.0,17.0,19.0,21.0,59.0,13.999999999999998,3.0,3.0,19.0,30.000000000000004,13.0,1.0,3.0,43.00000000000001,11.0,1.0,57.0,60.0,8.0,24.0,0.0,1.0
angel-vicioso,2011,8.0,57.0,0.0636363636363636,0.109090909090909,0.1363636363636363,0.2727272727272727,0.0371517027863777,0.1068111455108359,0.1439628482972136,0.21826625386996903,0.125,0.25,0.25,0.5,0.0350877192982456,0.0350877192982456,0.0350877192982456,0.1052631578947368,194.0,190.0,277.0,302.00000000000006,246.6666666666666,245.00000000000014,34.0,14.0,20.761245674740486,0.0625,0.0028379772961816007,0.02499999999999991,0.02499999999999991,-0.04999999999999988,-0.026573787409700678,-0.0412796697626419,-0.05030959752321982,0.0909090909090909,0.1515151515151515,0.1515151515151515,0.303030303030303,0.0287769784172661,0.079136690647482,0.1007194244604316,0.1654676258992805,110.0,646.0,33.0,139.0,94.70656436242068,78.08328886515987,0.0661437827766147,0.0763762615825973,0.0763762615825973,0.2362907813126304,0.0071762741561434,0.0452042153801148,0.0664981025876274,0.0588128256726643,54.00000000000001,71.0,84.00000000000001,7.0,80.0,82.0,135.0,64.0,74.0,59.0,41.0,4.0,87.0,9.999999999999998,8.0,3.0,13.999999999999998,6.000000000000001,9.999999999999998,7.0,8.0,11.0,67.0,17.0,51.0,59.0,82.0,44.0,0.0,0.0
anthony-geslin,2011,26.0,51.0,0.0292682926829268,0.0926829268292682,0.1317073170731707,0.2048780487804878,0.0026350461133069,0.0171277997364953,0.0250329380764163,0.0790513833992094,0.0,0.0384615384615384,0.0769230769230769,0.1153846153846153,0.0,0.0,0.0,0.0392156862745098,224.99999999999997,242.0,251.00000000000003,245.00000000000003,214.0,266.6666666666666,31.0,14.0,20.987654320987648,-0.022727272727272707,0.0,-0.07167832167832161,-0.05244755244755239,-0.07867132867132859,0.0,0.0,0.01960784313725493,0.0140845070422535,0.0704225352112676,0.0985915492957746,0.1408450704225352,0.0,0.0053763440860215,0.0053763440860215,0.032258064516129,204.99999999999997,759.0,71.0,186.0,34.828149534536,32.47049943153529,0.0262431940540739,0.0958195077345784,0.0721797206975728,0.1172478465168467,0.0,0.0083673952056467,0.0083673952056467,0.0295811621021269,143.0,63.0,127.0,78.0,114.0,72.0,101.0,112.0,60.00000000000001,93.0,72.0,40.0,12.0,35.99999999999999,13.0,90.99999999999999,34.0,51.0,36.0,7.0,17.0,112.0,21.000000000000004,7.0,66.0,98.0,48.0,72.0,0.0,0.0
anthony-roux,2011,14.0,84.0,0.0142857142857142,0.11428571428571419,0.1571428571428571,0.1857142857142857,0.0256410256410256,0.0582750582750582,0.0885780885780885,0.1515151515151515,0.0714285714285714,0.2142857142857142,0.2857142857142857,0.2857142857142857,0.0595238095238095,0.0833333333333333,0.10714285714285708,0.1666666666666666,221.0,88.0,254.0,530.0,151.6666666666667,382.3333333333334,24.0,8.0,20.65414214576732,0.0357142857142857,0.01877289377289372,0.0357142857142857,0.0357142857142857,0.0,0.025183150183150125,0.026098901098901003,0.017399267399267303,0.0217391304347826,0.1304347826086956,0.1956521739130435,0.217391304347826,0.0347490347490347,0.054054054054054,0.0772200772200772,0.138996138996139,70.0,429.00000000000006,46.0,259.0,66.68083182844477,139.01198989056064,0.0412393049421161,0.0794972444514112,0.087781269963159,0.10080718985850598,0.021168178812681,0.0259067428482524,0.0266827880665448,0.0246403370825525,101.0,74.0,50.99999999999999,13.0,68.0,41.0,95.00000000000001,9.0,53.0,89.0,65.0,21.0,41.0,88.00000000000001,51.0,86.0,11.0,1.0,13.0,3.0,28.0,71.0,53.0,25.999999999999996,63.0,16.0,28.999999999999996,9.0,0.0,1.0
ariel-maximiliano-richeze,2011,11.0,54.0,0.02,0.04,0.12,0.2,0.057471264367816,0.1839080459770115,0.2490421455938697,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,149.0,-394.0,-148.99999999999983,28.0,8.0,21.7051294327939,-0.0714285714285714,-0.041666666666666595,-0.0714285714285714,-0.0714285714285714,-0.021428571428571408,-0.04166666666666659,-0.030701754385964886,-0.033625730994152,0.0,0.0,0.0909090909090909,0.1818181818181818,0.074074074074074,0.1851851851851851,0.3333333333333333,0.4259259259259259,50.0,261.0,11.0,54.0,227.47600606071254,86.02519010925424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,21.0,79.0,120.0,88.0,155.0,33.0,11.0,43.0,112.0,25.0,54.0,119.0,58.0,24.0,21.0,21.0,76.0,29.0,42.0,35.0,136.0,86.0,24.0,56.0,10.0,112.0,57.0,0.0,0.0
arnaud-demare,2011,10.0,39.0,0.1333333333333333,0.3,0.4,0.6333333333333333,0.081081081081081,0.1981981981981982,0.2522522522522522,0.4234234234234234,0.3,0.3,0.5,0.6,0.0769230769230769,0.1794871794871795,0.2564102564102564,0.358974358974359,549.0,314.0,94.0,185.0,862.9999999999999,279.00000000000006,20.0,4.0,23.198315069747565,0.15000000000000002,0.01573426573426569,-0.25,-0.15000000000000002,-0.09999999999999998,-0.06934731934731932,-0.030885780885780808,-0.11596736596736593,0.16,0.32,0.44,0.64,0.0641025641025641,0.1923076923076923,0.2564102564102564,0.4230769230769231,30.000000000000004,110.99999999999999,25.0,78.0,275.4456994279151,92.5040539652182,0.1527525231651946,0.3605551275463989,0.3,0.11547005383792511,0.0157934154262073,0.1297835641917528,0.0710494535336451,0.1356827472887706,54.00000000000001,130.0,128.0,98.0,120.0,59.0,130.0,52.0,110.0,138.0,106.0,151.0,107.00000000000001,8.999999999999998,13.0,2.0,12.0,3.0,9.999999999999998,14.000000000000002,143.0,1.0,75.0,16.0,42.0,1.0,24.0,16.0,0.0,0.0
arthur-vichot,2011,16.0,71.0,0.0666666666666666,0.1,0.1333333333333333,0.1666666666666666,0.0103092783505154,0.0257731958762886,0.030927835051546296,0.0824742268041237,0.125,0.125,0.1875,0.25,0.0,0.0140845070422535,0.0140845070422535,0.056338028169013996,468.0,156.0,121.0,362.0,677.6666666666665,166.33333333333348,23.0,4.0,21.85727788279773,0.0625,0.0,0.0625,0.09375,0.125,-0.02152917505030179,-0.021529175050301785,-0.014688128772635825,0.074074074074074,0.074074074074074,0.1111111111111111,0.1481481481481481,0.0054347826086956,0.0217391304347826,0.0217391304347826,0.0760869565217391,30.000000000000004,194.0,27.0,184.0,652.282403053565,177.39879744049375,0.0721687836487032,0.0721687836487032,0.1082531754730548,0.1443375672974064,0.0074019265280721004,0.025232549748975604,0.025232549748975597,0.0182351827631799,103.99999999999999,86.0,112.0,8.0,53.99999999999999,53.0,127.0,25.0,85.0,117.0,18.0,2.9999999999999996,86.0,62.0,64.0,73.0,21.0,54.0,63.0,50.0,73.0,25.0,109.0,50.0,108.0,132.0,31.0,8.0,0.0,0.0
baden-cooke,2011,16.0,58.00000000000001,0.0522875816993464,0.1111111111111111,0.2026143790849673,0.3398692810457516,0.0435779816513761,0.1066513761467889,0.1915137614678899,0.3199541284403669,0.0,0.125,0.1875,0.25,0.0,0.0172413793103448,0.0689655172413793,0.1379310344827586,424.0,187.0,139.0,307.00000000000006,305.33333333333326,211.99999999999994,33.0,16.0,23.148148148148145,0.0,0.0,0.0625,0.043749999999999956,-0.02499999999999991,-0.015188834154351296,-0.021072796934865804,-0.07389162561576354,0.0,0.0512820512820512,0.1282051282051282,0.2051282051282051,0.0,0.0319148936170212,0.0744680851063829,0.1861702127659574,153.0,872.0000000000001,39.0,188.0,118.50035161691856,86.1336171305954,0.0,0.0721687836487032,0.0583324527969608,0.1170604793196253,0.0,0.0152616698509765,0.033570098737154,0.0863814868934538,136.0,107.0,22.0,34.0,88.0,82.0,27.0,6.0,74.0,72.0,129.0,23.000000000000004,53.0,87.0,22.0,59.0,27.0,45.0,2.0,16.0,10.0,69.0,5.0,69.0,116.0,30.0,41.0,19.0,0.0,0.0
bauke-mollema,2011,10.0,97.0,0.0,0.0188679245283018,0.0754716981132075,0.1320754716981132,0.021563342318059304,0.0943396226415094,0.1617250673854447,0.2587601078167116,0.0,0.1,0.3,0.3,0.0103092783505154,0.1030927835051546,0.1443298969072164,0.2783505154639175,80.0,20.0,533.0,1165.0,380.00000000000006,576.3333333333331,25.0,5.999999999999999,18.90359168241966,0.0,0.005154639175257692,0.050000000000000044,0.15000000000000002,0.15000000000000002,0.05154639175257733,0.0721649484536082,0.13917525773195874,0.0,0.0344827586206896,0.1034482758620689,0.1379310344827586,0.0100502512562814,0.0703517587939698,0.1105527638190954,0.20100502512562807,53.0,371.0,29.0,199.0,572.3635208501673,568.2405593877767,0.0,0.05773502691896249,0.1732050807568877,0.1558206626075743,0.006922499901657301,0.051550199286321,0.0746521507262061,0.1403868750485031,70.0,54.0,3.0000000000000004,34.0,9.0,9.0,9.0,21.0,80.0,54.0,5.0,5.0,95.0,108.0,59.0,47.0,4.0,19.0,13.0,89.0,71.0,53.0,68.0,44.0,5.999999999999999,79.0,108.0,24.0,0.0,0.0
ben-hermans,2011,17.0,63.0,0.054054054054054,0.1216216216216216,0.1486486486486486,0.3243243243243243,0.0131578947368421,0.0921052631578947,0.1096491228070175,0.2149122807017544,0.0588235294117647,0.1764705882352941,0.1764705882352941,0.2941176470588235,0.0,0.0793650793650793,0.1111111111111111,0.2063492063492063,285.0,67.0,205.0,588.0,201.66666666666669,342.6666666666668,25.0,9.0,20.811654526534852,0.02941176470588225,0.0,0.05490196078431375,0.05490196078431375,0.013725490196078383,0.0012210012210012013,0.017094017094017,0.026251526251526176,0.0222222222222222,0.0888888888888888,0.0888888888888888,0.2,0.006134969325153299,0.0552147239263803,0.0674846625766871,0.1595092024539877,74.0,228.0,45.0,163.0,117.71717518413926,212.9937401271064,0.0339617805405662,0.0891096834883883,0.0891096834883883,0.1624653079619463,0.0094647585113053,0.0356726483420569,0.0479654303187587,0.0459608948485082,42.0,24.000000000000004,126.0,15.0,10.0,58.0,114.0,40.0,15.000000000000002,24.000000000000004,129.0,120.0,44.0,33.0,4.0,22.000000000000004,34.0,43.0,53.00000000000001,9.0,39.0,17.0,8.0,100.0,120.0,34.0,27.0,18.0,0.0,1.0
ben-swift,2011,4.0,90.0,0.0263157894736842,0.1052631578947368,0.2105263157894736,0.3947368421052631,0.0344827586206896,0.0783699059561128,0.1034482758620689,0.2037617554858934,0.0,0.0,0.0,0.25,0.0555555555555555,0.1,0.1333333333333333,0.2,286.0,93.0,204.0,516.0,192.00000000000003,334.33333333333326,24.0,7.0,21.29629629629629,0.0,0.02111111111111112,-0.05555555555555547,-0.05555555555555547,-0.04166666666666663,0.010000000000000021,0.006666666666666611,-0.019999999999999938,0.0,0.0625,0.0625,0.25,0.0372093023255813,0.0930232558139534,0.1255813953488372,0.22325581395348834,38.0,319.0,16.0,215.0,96.59710140578754,162.2107682409936,0.0,0.0641500299099584,0.0641500299099584,0.1734721666221777,0.021353385637628904,0.0115470053837925,0.007698003589195,0.023094010767585,137.0,31.0,77.0,3.0,77.0,47.0,15.0,77.0,67.0,125.0,106.0,4.0,81.0,111.0,72.0,80.0,15.000000000000002,16.0,15.0,77.0,21.0,87.0,91.0,41.0,47.00000000000001,50.0,52.0,26.0,0.0,0.0
benat-intxausti,2011,10.0,83.0,0.0,0.0,0.1224489795918367,0.1836734693877551,0.0029850746268656,0.0238805970149253,0.04776119402985069,0.11343283582089551,0.0,0.0,0.0,0.1,0.0,0.0120481927710843,0.0481927710843373,0.1204819277108433,114.0,118.0,421.99999999999994,441.99999999999994,208.99999999999994,334.33333333333326,25.0,5.999999999999999,19.918367346938776,0.0,0.0,0.0,-0.2,-0.15000000000000002,0.006024096385542104,0.01792354603599578,0.00468540829986613,0.0,0.0,0.125,0.2083333333333333,0.0044843049327354,0.0224215246636771,0.0538116591928251,0.1390134529147982,49.00000000000001,335.0,24.0,223.0,161.0931407602447,169.45894291341884,0.0,0.0,0.206479405403946,0.1508549026253059,0.009785597782875,0.0361695667238592,0.0540797970234559,0.0507886053553757,12.999999999999998,20.0,85.0,69.0,66.0,16.0,31.0,4.0,5.0,92.0,20.0,74.0,81.0,112.0,39.0,73.0,23.0,28.0,86.0,83.0,82.0,19.0,101.0,57.00000000000001,82.0,139.0,35.0,45.0,0.0,0.0
bernhard-eisel,2011,11.0,80.0,0.0396825396825396,0.0714285714285714,0.1111111111111111,0.2063492063492063,0.0199764982373678,0.0658049353701527,0.1139835487661574,0.1927144535840188,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0,0.0125,0.024999999999999998,0.0375,94.0,202.0,483.0,285.0,183.33333333333334,334.33333333333326,30.000000000000004,14.0,22.096807907073963,0.045454545454545414,-0.006578947368420992,-0.007177033492822893,-0.007177033492822893,0.0574162679425837,-0.0003289473684210086,-0.020394736842105198,-0.02730263157894732,0.0444444444444444,0.0888888888888888,0.0888888888888888,0.2222222222222222,0.0084745762711864,0.0169491525423728,0.0466101694915254,0.0805084745762711,126.00000000000001,850.9999999999999,45.0,236.0,81.61699169494875,131.15385367320832,0.047075475546388,0.0195082183848098,0.0195082183848098,0.0646201399995897,0.0074140971510425,0.007034655672081301,0.0205673229608655,0.0387786024662262,161.0,152.0,156.0,127.0,78.0,137.99999999999997,50.0,64.0,73.0,73.0,135.0,9.0,47.0,13.999999999999998,7.0,20.0,21.0,44.0,9.999999999999998,36.0,7.0,50.0,61.0,34.0,107.0,121.99999999999999,18.0,9.0,0.0,0.0
bert-grabsch,2011,13.0,92.0,0.0432098765432098,0.0679012345679012,0.1111111111111111,0.1543209876543209,0.011340206185567,0.0309278350515463,0.0515463917525773,0.0958762886597938,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0108695652173913,0.0326086956521739,0.0652173913043478,0.0760869565217391,389.0,144.0,150.0,377.0,245.33333333333337,266.3333333333334,36.0,15.000000000000002,24.343809494085704,-0.006993006993006923,0.0003327417923691007,-0.006993006993006923,0.03146853146853146,-0.013986013986013901,-0.009205856255545599,-0.0031055900621118258,-0.02318101153504881,0.0571428571428571,0.0571428571428571,0.1142857142857142,0.1428571428571428,0.0071428571428571,0.0321428571428571,0.053571428571428506,0.0821428571428571,162.0,969.9999999999999,35.0,280.0,127.86842195527922,113.60604444013238,0.0489510489510489,0.0489510489510489,0.0363367302287177,0.0465617350942614,0.0060925309243166,0.0199745224802676,0.026796853438271696,0.0392330499648675,130.0,72.0,135.0,124.0,78.0,104.99999999999999,24.000000000000004,35.0,112.0,104.0,139.0,67.0,72.0,21.0,8.0,131.0,13.0,32.0,75.0,35.0,5.0,52.0,43.0,31.0,26.0,114.0,70.0,48.0,0.0,0.0
bjorn-leukemans,2011,28.0,61.99999999999999,0.0095693779904306,0.062200956937799,0.1339712918660287,0.277511961722488,0.0119658119658119,0.0358974358974358,0.0581196581196581,0.1418803418803418,0.0357142857142857,0.1071428571428571,0.1071428571428571,0.25,0.032258064516129,0.09677419354838708,0.0967741935483871,0.1612903225806451,62.00000000000001,31.0,626.0,954.0,103.33333333333331,614.0,34.0,15.000000000000002,21.38593635289987,0.017857142857142794,0.009635525764558008,0.025793650793650702,-0.02976190476190471,-0.013888888888888784,0.04189359028068701,0.03540008378718047,0.03519061583577715,0.027027027027027,0.081081081081081,0.1351351351351351,0.2837837837837837,0.0154639175257731,0.0360824742268041,0.0618556701030927,0.1185567010309278,209.0,585.0,74.0,194.0,99.65105786359388,346.15603418111897,0.020619652471058,0.026421936978092805,0.029959660457423605,0.0360070306582439,0.0162307252851365,0.0525264991372447,0.0360018152586424,0.0365350859966008,59.0,72.0,26.0,118.0,37.0,85.0,44.0,15.0,62.0,47.0,57.0,43.0,77.0,7.0,13.0,9.0,64.0,33.0,30.0,47.0,46.0,48.0,7.0,87.0,54.0,37.0,6.0,14.0,0.0,0.0
borut-bozic,2011,21.0,70.0,0.0196078431372549,0.088235294117647,0.1372549019607843,0.2941176470588235,0.0674603174603174,0.1468253968253968,0.1964285714285714,0.3134920634920635,0.0,0.0476190476190476,0.0952380952380952,0.2857142857142857,0.0142857142857142,0.014285714285714202,0.0428571428571428,0.1714285714285714,171.0,84.0,302.0,535.0,101.33333333333327,511.6666666666667,31.0,14.0,22.093170054286077,0.0,-0.02094703049759219,-0.0146520146520146,-0.02930402930402931,-0.010989010989011005,-0.06027287319422151,-0.07407704654895658,-0.08282504012841092,0.0,0.0638297872340425,0.1063829787234042,0.2340425531914893,0.0382978723404255,0.102127659574468,0.1404255319148936,0.2851063829787234,102.0,504.0,47.0,235.0,62.81984824347583,199.0284736748321,0.0,0.016918689207022,0.0401818868666772,0.1273651183202469,0.0210896485447761,0.0726256271378944,0.0803969988234734,0.0933793680482783,136.0,66.0,133.0,114.0,35.0,74.0,113.0,12.0,84.0,123.0,113.0,85.0,120.0,99.0,39.0,121.0,24.0,78.0,9.999999999999998,65.0,23.0,89.00000000000001,139.0,79.0,32.0,3.0,88.0,28.999999999999996,0.0,0.0
bradley-wiggins,2011,6.000000000000001,81.0,0.0606060606060606,0.0909090909090909,0.0909090909090909,0.1666666666666666,0.0212765957446808,0.0611702127659574,0.0930851063829787,0.1329787234042553,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0246913580246913,0.1358024691358024,0.19753086419753077,0.2962962962962963,116.0,14.0,417.99999999999994,1266.0,53.99999999999996,862.6666666666666,31.0,15.000000000000002,21.05263157894737,-0.016666666666666607,-0.009632342965676296,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.00746167412834073,0.005358838692171989,0.02177452177452174,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.2352941176470588,0.0313725490196078,0.1137254901960784,0.1607843137254902,0.23137254901960777,66.0,752.0,17.0,255.0,54.4426303552648,425.5083234595221,0.0192450089729875,0.0881917103688196,0.0881917103688196,0.0881917103688196,0.011298142536160601,0.0264785005110029,0.0555613830113296,0.0781189104763452,9.0,40.0,2.0,12.0,3.0,2.0,3.0000000000000004,3.0,62.0,1.0,2.0,2.9999999999999996,44.0,57.0,90.00000000000001,10.0,48.0,47.0,20.0,20.0,6.0,56.0,14.0,12.0,5.999999999999999,33.0,115.99999999999999,90.0,1.0,0.0
brent-bookwalter,2011,8.0,82.0,0.0277777777777777,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.0,0.015625,0.019531250000000003,0.04296875,0.0,0.0,0.125,0.25,0.0,0.024390243902439,0.024390243902439004,0.024390243902439,394.99999999999994,425.0,148.0,137.0,579.3333333333333,107.99999999999999,27.0,7.0,21.604938271604937,0.0,0.0,0.0,-0.03749999999999998,0.02499999999999991,0.01219512195121951,0.012195121951219487,0.0019910403185663624,0.0,0.0,0.0869565217391304,0.1304347826086956,0.0,0.0199004975124378,0.0248756218905472,0.0398009950248756,36.0,256.0,23.0,201.0,293.6772604975287,60.00833275470999,0.0,0.0,0.1010362971081845,0.1322875655532295,0.0,0.015430990643663,0.0214966859790885,0.0283770543215304,114.0,91.99999999999999,113.99999999999999,56.0,67.0,139.0,104.0,27.0,46.0,96.00000000000001,53.0,109.0,133.0,91.0,51.0,22.000000000000004,103.0,22.0,88.0,4.0,30.0,108.00000000000001,39.0,71.0,47.99999999999999,38.00000000000001,57.99999999999999,27.0,0.0,0.0
cadel-evans,2011,1.0,68.0,0.0288461538461538,0.0769230769230769,0.173076923076923,0.2692307692307692,0.0362573099415204,0.1181286549707602,0.18713450292397663,0.3251461988304093,0.0,0.0,0.0,0.0,0.0735294117647058,0.2205882352941176,0.3088235294117647,0.5441176470588235,5.999999999999999,3.0,1682.9999999999998,2008.9999999999998,4.333333333333343,1838.6666666666667,34.0,14.0,21.13885585942661,-0.05555555555555547,0.021764705882352905,-0.05555555555555547,-0.16666666666666663,-0.2222222222222222,0.04529411764705882,0.05441176470588227,0.08705882352941172,0.0952380952380952,0.1428571428571428,0.3333333333333333,0.3809523809523809,0.0423728813559322,0.1694915254237288,0.2542372881355932,0.4194915254237288,104.0,855.0,21.0,236.0,1.527525231651946,163.4941385289801,0.0591865179503264,0.0916542598573481,0.2017675187417998,0.2367460718013056,0.0253032359305731,0.0452992103070307,0.0562936361566886,0.1012129437222924,1.0,1.0,3.0000000000000004,1.0,11.0,1.0,7.0,3.0,1.0,2.0,3.0,11.0,6.0,99.0,29.0,12.999999999999998,3.0,29.0,21.0,86.0,55.0,27.000000000000004,15.0,105.0,27.0,31.0,21.0,14.0,0.0,1.0
carlos-betancur,2011,19.0,49.0,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.1904761904761904,0.0439560439560439,0.0659340659340659,0.0769230769230769,0.1208791208791208,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.0,0.0204081632653061,0.0408163265306122,907.0,222.0,41.0,268.0,619.6666666666665,121.99999999999984,22.0,2.9999999999999996,21.513858510523864,0.02631578947368418,0.0,-0.4736842105263157,-0.4473684210526314,-0.4210526315789473,-0.027777777777777703,-0.01757369614512471,-0.06292517006802725,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.1904761904761904,0.0439560439560439,0.0659340659340659,0.0769230769230769,0.1208791208791208,21.0,91.0,21.0,91.0,355.5788707633418,126.69254121691615,0.0303868562731381,0.5627724537665066,0.54948981625845,0.5375983665278794,0.0962250448649376,0.1078812981271393,0.0999101747509712,0.1053095135010385,72.0,59.0,123.0,74.0,22.000000000000004,77.0,13.0,48.0,9.999999999999998,12.000000000000002,84.0,5.0,82.0,60.00000000000001,41.0,103.99999999999999,9.0,75.0,20.0,90.0,64.0,42.0,101.0,10.0,5.999999999999999,52.0,46.0,13.0,0.0,0.0
carlos-sastre,2011,2.0,78.0,0.014492753623188403,0.0434782608695652,0.1159420289855072,0.2028985507246377,0.0109343936381709,0.040755467196819,0.0745526838966202,0.1570576540755467,0.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.025641025641025595,0.05128205128205119,45.0,276.0,733.0,212.00000000000003,122.66666666666673,550.3333333333333,36.0,15.000000000000002,20.86111966075032,0.0,-0.014084507042253502,0.0,0.0,0.0,-0.014716504153123812,-0.015348501263994197,-0.04478150957024189,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0087719298245614,0.0263157894736842,0.0350877192982456,0.11403508771929821,69.0,1005.9999999999999,7.000000000000001,228.0,132.7943271880743,293.3160979785005,0.0,0.2886751345948129,0.2886751345948129,0.2886751345948129,0.0162633878644965,0.014772241714937,0.0178173570268727,0.0551776445624889,8.0,30.0,19.0,9.0,25.000000000000004,103.00000000000001,146.0,47.0,35.99999999999999,43.0,81.0,40.0,45.0,21.0,41.0,112.0,6.999999999999999,50.0,12.0,17.0,19.0,59.99999999999999,88.0,20.0,24.999999999999996,46.0,36.0,28.0,0.0,0.0
