rider_name,year,uci_points
alejandro marque,2007,0.0
alejandro valverde,2007,0.0
aleksejs saramotins,2007,0.0
alessandro bazzana,2007,0.0
alessandro bertolini,2007,0.0
alessandro bertuola,2007,0.0
alessandro bisolti,2007,0.0
alessandro cortinovis,2007,0.0
alessandro de marchi,2007,0.0
alessandro donati,2007,0.0
alessandro fantini 1,2007,0.0
alessandro maserati,2007,0.0
alessandro spezialetti,2007,0.0
alessandro vanotti,2007,0.0
alessio signego,2007,0.0
alessio taliani,2007,0.0
alex cano ardila,2007,0.0
alex coutts,2007,0.0
alex dowsett,2007,0.0
alex howes,2007,0.0
alex rasmussen,2007,0.0
alexander egger,2007,0.0
alexander gottfried,2007,0.0
alexander gufler,2007,0.0
alexander gut,2007,0.0
alexander kristoff,2007,0.0
alexander porsev,2007,0.0
alexander rybakov,2007,0.0
alexander serebryakov,2007,0.0
alexander serov,2007,0.0
alexander wetterhall,2007,0.0
alexandr pliuschin,2007,0.0
alexandr shushemoin,2007,0.0
alexandre bazhenov,2007,0.0
alexandre blain,2007,0.0
alexandre naulleau,2007,0.0
alexandre pichot,2007,0.0
alexandre vinokourov,2007,0.0
alexey kolessov,2007,0.0
alexey shmidt,2007,0.0
alexey tsatevich,2007,0.0
alexis rodriguez,2007,0.0
alfredo balloni,2007,0.0
alfredo lucero,2007,0.0
aliaksandr kuchynski,2007,0.0
allan johansen,2007,0.0
alo jakin,2007,0.0
alois kankovsky,2007,0.0
alphonse vermote,2007,0.0
alvaro sierra 1,2007,0.0
amael moinard,2007,0.0
amaro manuel antunes,2007,0.0
amets txurruka,2007,0.0
amir bin rusli,2007,0.0
amir zargari,2007,0.0
anatoliy pakhtusov,2007,0.0
anders lund 1,2007,0.0
andoni aranaga,2007,0.0
andoni lafuente,2007,0.0
andre cardoso,2007,0.0
andre greipel,2007,0.0
andre korff,2007,0.0
andre schulze,2007,0.0
andre vital moreira,2007,0.0
andrea grendene,2007,0.0
andrea guardini,2007,0.0
andrea masciarelli,2007,0.0
andrea moletta,2007,0.0
andrea palini,2007,0.0
andrea rossi,2007,0.0
andreas beikirch,2007,0.0
andreas dietziker,2007,0.0
andreas klier,2007,0.0
andreas kloden,2007,0.0
andreas schillinger,2007,0.0
andreas stauff,2007,0.0
andrei grivko,2007,0.0
andrei kunitski,2007,0.0
andrei nechita,2007,0.0
andrei solomennikov,2007,0.0
andrew bajadali,2007,0.0
andrew fenn,2007,0.0
andrey amador,2007,0.0
andrey kashechkin,2007,0.0
andrey klyuev,2007,0.0
andrey mizurov,2007,0.0
andrey sartassov,2007,0.0
andrey zeits,2007,0.0
andris jose hernandez,2007,0.0
andris smirnovs,2007,0.0
andriy kulyk,2007,0.0
andrus aug,2007,0.0
andy cappelle,2007,0.0
andy flickinger,2007,0.0
andy schleck,2007,0.0
angel edo,2007,0.0
angel gomez gomez,2007,0.0
angel vicioso,2007,0.0
angelo pagani,2007,0.0
angelo tulik,2007,0.0
anibal andres borrajo,2007,0.0
anthony charteau,2007,0.0
anthony colin,2007,0.0
anthony delaplace,2007,0.0
anthony geslin,2007,0.0
anthony ravard,2007,0.0
anthony roux,2007,0.0
antoine demoitie,2007,0.0
anton mindlin,2007,0.0
anton vorobyev,2007,0.0
antonio bucciero,2007,0.0
antonio colom,2007,0.0
antonio cruz 1,2007,0.0
antonio jose pecharroman fabian,2007,0.0
antonio piedra,2007,0.0
antonio santoro,2007,0.0
antonio viola,2007,0.0
antonio xavier nascimento,2007,0.0
ariel maximiliano richeze,2007,0.0
aristide ratti,2007,0.0
arkaitz duran,2007,0.0
arkimedes arguelyes,2007,0.0
armindo fonseca,2007,0.0
arnaud courteille,2007,0.0
arnaud coyot,2007,0.0
arnaud labbe,2007,0.0
arnold alcolea,2007,0.0
arnold jeannesson,2007,0.0
arnoud van groen,2007,0.0
artem ovechkin,2007,0.0
arthur vanoverberghe,2007,0.0
artur gajek,2007,0.0
artur garcia,2007,0.0
artur krol,2007,0.0
assan bazayev,2007,0.0
aurelien duval,2007,0.0
aurelien passeron,2007,0.0
axel domont,2007,0.0
axel merckx,2007,0.0
azzedine lagab,2007,0.0
balint szeghalmi,2007,0.0
baptiste planckaert,2007,0.0
bart de spiegelaere,2007,0.0
bart dockx,2007,0.0
bart vanheule,2007,0.0
bartlomiej matysiak,2007,0.0
bartosz huzarski,2007,0.0
bas giling,2007,0.0
bauke mollema,2007,0.0
beat zberg,2007,0.0
ben gastauer,2007,0.0
ben hermans,2007,0.0
ben swift,2007,0.0
benat albizuri aransolo,2007,0.0
benat intxausti,2007,0.0
benjamin brooks,2007,0.0
benjamin giraud,2007,0.0
benjamin gonzalez noval,2007,0.0
benjamin gourgue,2007,0.0
benjamin johnson,2007,0.0
benjamin king 1,2007,0.0
benjamin king,2007,0.0
benjamin prades reverter,2007,0.0
benjamin verraes,2007,0.0
benny de schrooder,2007,0.0
benoit jarrier,2007,0.0
benoit joachim,2007,0.0
benoit poilvet,2007,0.0
benoit salmon,2007,0.0
benoit sinner,2007,0.0
benoit vaugrenard,2007,0.0
berden de vries,2007,0.0
berik kupeshov,2007,0.0
michael albasini,2008,128.0
jakob fuglsang,2008,121.0
jurgen roelandts,2008,115.0
joost posthuma,2008,114.0
philippe gilbert,2008,114.0
sebastien hinault,2008,108.0
stijn devolder,2008,108.0
bobbie traksel,2008,107.0
juan antonio flecha,2008,104.0
damiano cunego,2008,100.0
fabian cancellara,2008,100.0
giovanni visconti,2008,97.0
alexandre botcharov,2008,96.0
matti breschel,2008,93.0
pablo lastras,2008,92.0
stephen cummings,2008,89.0
mattia gavazzi,2008,86.0
sylvain chavanel,2008,83.0
alessandro bertolini,2008,80.0
francesco ginanni,2008,80.0
robert forster,2008,75.0
allan davis,2008,72.0
sebastien rosseler,2008,72.0
clement lhotellerie,2008,67.0
david moncoutie,2008,67.0
francesco chicchi,2008,67.0
niko eeckhout,2008,67.0
tomas vaitkus,2008,64.0
eddy ratti,2008,62.0
yukiya arashiro,2008,57.0
alessandro ballan,2008,56.0
graeme brown,2008,56.0
matteo montaguti,2008,56.0
ignatas konovalovas,2008,55.0
frank schleck,2008,54.0
tom stamsnijder,2008,52.0
gustav larsson,2008,50.0
jose joaquin rojas,2008,50.0
cadel evans,2008,48.0
christian pfannberger,2008,48.0
yauheni hutarovich,2008,48.0
sebastian siedler,2008,47.0
denis flahaut,2008,42.0
wouter weylandt,2008,42.0
guillermo ruben bongiorno,2008,40.0
ivan basso,2008,40.0
juan jose haedo,2008,40.0
sergei ivanov,2008,38.0
assan bazayev,2008,37.0
miguel angel rubiano,2008,36.0
mikel astarloza,2008,35.0
valerio agnoli,2008,35.0
aurelien clerc,2008,32.0
christopher froome,2008,32.0
gabriele balducci,2008,32.0
linus gerdemann,2008,32.0
markus zberg,2008,32.0
massimo giunti,2008,32.0
tyler farrar,2008,32.0
pierrick fedrigo,2008,31.0
roman bronis,2008,31.0
salvatore commesso,2008,31.0
hector guerra garcia,2008,30.0
jimmy casper,2008,29.0
martin garrido mayorga,2008,28.0
rinaldo nocentini,2008,28.0
sergey lagutin,2008,28.0
borut bozic,2008,27.0
nicolas roche,2008,27.0
frantisek rabon,2008,26.0
frederic amorison,2008,26.0
juan manuel garate,2008,26.0
romain feillu,2008,26.0
sebastian langeveld,2008,26.0
thor hushovd,2008,26.0
francesco gavazzi,2008,25.0
kenny dehaes,2008,25.0
stefan van dijk 1,2008,25.0
ariel maximiliano richeze,2008,24.0
gert steegmans,2008,24.0
koen de kort,2008,24.0
martijn maaskant,2008,24.0
murilo antonio fischer,2008,24.0
francis mourey,2008,23.0
michael blaudzun,2008,23.0
eduardo ramirez gonzalo,2008,21.0
leonardo duque,2008,21.0
alberto losada,2008,20.0
baden cooke,2008,20.0
luca paolini,2008,20.0
marco marcato,2008,20.0
mikhaylo khalilov,2008,20.0
sylwester szmyd,2008,20.0
thomas voeckler,2008,20.0
enrico gasparotto,2008,19.0
benoit vaugrenard,2008,18.0
bernhard eisel,2008,18.0
roman kreuziger,2008,17.0
gabriel rasch,2008,16.0
geoffroy lequatre,2008,16.0
jimmy engoulvent,2008,16.0
jose antonio lopez,2008,16.0
jose mendes,2008,16.0
mark renshaw,2008,16.0
paride grillo,2008,16.0
patrick calcagni,2008,16.0
steve chainel,2008,16.0
tom boonen,2008,16.0
alberto curtolo,2008,15.0
kjell carlstrom,2008,15.0
stefan denifl,2008,15.0
thomas rohregger,2008,15.0
jason mccartney,2008,14.0
jerome pineau,2008,14.0
johannes frohlinger,2008,14.0
marco pinotti,2008,14.0
jonas aaen jorgensen,2008,13.0
fran ventoso,2008,12.0
gorazd stangelj,2008,12.0
honorio machado perez,2008,12.0
koen barbe,2008,12.0
mario aerts,2008,12.0
niklas axelsson,2008,12.0
ricardo serrano,2008,12.0
aitor perez arrieta,2008,11.0
mikhail ignatiev,2008,11.0
riccardo ricco,2008,11.0
rui costa,2008,11.0
aitor galdos,2008,10.0
alessandro proni,2008,10.0
anthony geslin,2008,10.0
harald starzengruber,2008,10.0
jonas van genechten,2008,10.0
josef benetseder,2008,10.0
roger hammond,2008,10.0
steven de jongh,2008,10.0
alexander serov,2008,9.0
jeremie galland,2008,9.0
mark cavendish,2008,9.0
yukihiro doi,2008,9.0
amael moinard,2008,8.0
andreas kloden,2008,8.0
bram tankink,2008,8.0
cyril lemoine,2008,8.0
danail andonov petrov,2008,8.0
francesco reda,2008,8.0
greg van avermaet,2008,8.0
iban mayoz echeverria,2008,8.0
jan bakelants,2008,8.0
martin velits,2008,8.0
oscar gatto,2008,8.0
rodrigo garcia rena,2008,8.0
santo anza,2008,8.0
simone cadamuro,2008,8.0
taiji nishitani,2008,8.0
thomas lofkvist,2008,8.0
andre schulze,2008,7.0
benoit joachim,2008,7.0
danilo hondo,2008,7.0
jan sipeky,2008,7.0
lars ytting bak,2008,7.0
luigi sestili,2008,7.0
marc de maar,2008,7.0
paolo tiralongo,2008,7.0
pavel brutt,2008,7.0
pieter jacobs,2008,7.0
remy di gregorio,2008,7.0
ruben plaza,2008,7.0
tom leezer,2008,7.0
alexandre usov,2008,6.0
aliaksandr kuchynski,2008,6.0
andy cappelle,2008,6.0
bjorn schroder,2008,6.0
dan martin,2008,6.0
daniel foder holm,2008,6.0
daniele callegarin,2008,6.0
david lopez,2008,6.0
erik zabel,2008,6.0
giampaolo caruso,2008,6.0
jean patrick nazon,2008,6.0
kevyn ista,2008,6.0
laurens ten dam,2008,6.0
lilian jegou,2008,6.0
maarten tjallingii,2008,6.0
markus fothen,2008,6.0
maxime monfort,2008,6.0
robert wagner,2008,6.0
ryder hesjedal,2008,6.0
stephane bonsergent,2008,6.0
arkaitz duran,2008,5.0
bert grabsch,2008,5.0
bruno ricardo fernandes neves,2008,5.0
constantino zaballa,2008,5.0
cyril gautier,2008,5.0
fumiyuki beppu,2008,5.0
gerben lowik,2008,5.0
giairo ermeti,2008,5.0
javier benitez pomares,2008,5.0
javier moreno,2008,5.0
marco corsini,2008,5.0
matthias brandle,2008,5.0
nicolas vogondy,2008,5.0
pierre cazaux,2008,5.0
steffen wesemann,2008,5.0
steve houanard,2008,5.0
tom veelers,2008,5.0
trent lowe,2008,5.0
danilo wyss,2008,4.0
davide vigano,2008,4.0
isidro nozal vega,2008,4.0
krzysztof szczawinski,2008,4.0
manuel cardoso,2008,4.0
marco marzano,2008,4.0
markus eibegger,2008,4.0
rene haselbacher,2008,4.0
volodymyr gustov,2008,4.0
david blanco,2008,3.0
luca mazzanti,2008,3.0
luca solari,2008,3.0
maros kovac,2008,3.0
michael schar,2008,3.0
nikolas maes,2008,3.0
paolo longo borghini,2008,3.0
shinri suzuki,2008,3.0
stuart o grady,2008,3.0
christian kux,2008,2.0
florian vachon,2008,2.0
geert omloop,2008,2.0
geert steurs,2008,2.0
koldo gil perez,2008,2.0
kurt asle arvesen,2008,2.0
mirko selvaggi,2008,2.0
przemyslaw niemiec,2008,2.0
steven cozza,2008,2.0
daniel schorn,2008,1.0
hassen ben nasr,2008,1.0
aaron kemps,2008,0.0
aaron olsen,2008,0.0
aart vierhouten,2008,0.0
abbas saeidi tanha,2008,0.0
adam blythe,2008,0.0
adam hansen,2008,0.0
adam homolka,2008,0.0
adam wadecki,2008,0.0
addy engels,2008,0.0
adil jelloul,2008,0.0
adnane aarbia,2008,0.0
adrian honkisz,2008,0.0
adrian kurek,2008,0.0
adrian palomares,2008,0.0
adriano angeloni,2008,0.0
adriano malori,2008,0.0
adrien niyonshuti,2008,0.0
adrien petit,2008,0.0
aidis kruopis,2008,0.0
aitor hernandez gutierrez,2008,0.0
aivaras baranauskas,2008,0.0
alain van katwijk,2008,0.0
alan lezaun perez,2008,0.0
alan marangoni,2008,0.0
albert timmer,2008,0.0
albert torres,2008,0.0
alberto contador,2008,0.0
alberto di lorenzo,2008,0.0
alberto fernandez de la puebla ramos,2008,0.0
alberto fernandez sainz,2008,0.0
alberto gallego,2008,0.0
alberto loddo,2008,0.0
alberto ongarato,2008,0.0
aldo ino ilesic,2008,0.0
alejandro alberto borrajo,2008,0.0
alejandro marque,2008,0.0
alejandro valverde,2008,0.0
aleksejs saramotins,2008,0.0
alessandro bazzana,2008,0.0
alessandro bertuola,2008,0.0
alessandro bisolti,2008,0.0
alessandro de marchi,2008,0.0
alessandro donati,2008,0.0
alessandro fantini 1,2008,0.0
alessandro malaguti,2008,0.0
alessandro maserati,2008,0.0
alessandro petacchi,2008,0.0
alessandro spezialetti,2008,0.0
alessandro vanotti,2008,0.0
alessio signego,2008,0.0
alessio taliani,2008,0.0
alex cano ardila,2008,0.0
alex coutts,2008,0.0
alex dowsett,2008,0.0
alex howes,2008,0.0
alex rasmussen,2008,0.0
alexander arekeev,2008,0.0
alexander efimkin,2008,0.0
alexander egger,2008,0.0
alexander gottfried,2008,0.0
alexander gufler,2008,0.0
alexander khatuntsev,2008,0.0
alexander krieger,2008,0.0
alexander kristoff,2008,0.0
alexander porsev,2008,0.0
alexander rybakov,2008,0.0
alexander serebryakov,2008,0.0
alexander wetterhall,2008,0.0
alexandr dyachenko,2008,0.0
alexandr kareev,2008,0.0
alexandr kolobnev,2008,0.0
alexandr pliuschin,2008,0.0
alexandr shushemoin,2008,0.0
alexandre bazhenov,2008,0.0
alexandre blain,2008,0.0
alexandre geniez,2008,0.0
alexandre moos,2008,0.0
alexandre pichot,2008,0.0
alexei markov,2008,0.0
alexey kolessov,2008,0.0
alexey shmidt,2008,0.0
alexey tsatevich,2008,0.0
alexis rodriguez,2008,0.0
alfredo balloni,2008,0.0
alfredo lucero,2008,0.0
allan johansen,2008,0.0
alo jakin,2008,0.0
alois kankovsky,2008,0.0
alphonse vermote,2008,0.0
alvaro sierra 1,2008,0.0
amaro manuel antunes,2008,0.0
amets txurruka,2008,0.0
amir bin rusli,2008,0.0
amir zargari,2008,0.0
anatoliy pakhtusov,2008,0.0
anders lund 1,2008,0.0
andoni lafuente,2008,0.0
andre cardoso,2008,0.0
andre greipel,2008,0.0
andre korff,2008,0.0
andre steensen,2008,0.0
andre vital moreira,2008,0.0
andrea dal col,2008,0.0
andrea di corrado,2008,0.0
andrea fedi,2008,0.0
andrea ferrigato,2008,0.0
andrea grendene,2008,0.0
andrea guardini,2008,0.0
andrea masciarelli,2008,0.0
andrea moletta,2008,0.0
andrea noe,2008,0.0
andrea palini,2008,0.0
andrea pasqualon,2008,0.0
andrea piechele,2008,0.0
andrea rossi,2008,0.0
andrea tonti,2008,0.0
andreas beikirch,2008,0.0
andreas dietziker,2008,0.0
andreas klier,2008,0.0
andreas schillinger,2008,0.0
andreas stauff,2008,0.0
andrei grivko,2008,0.0
andrei kunitski,2008,0.0
andrei nechita,2008,0.0
andrei solomennikov,2008,0.0
andrew bajadali,2008,0.0
andrew fenn,2008,0.0
andrew talansky,2008,0.0
andrey amador,2008,0.0
andrey klyuev,2008,0.0
andrey mizurov,2008,0.0
andrey zeits,2008,0.0
andris jose hernandez,2008,0.0
andris smirnovs,2008,0.0
andriy kulyk,2008,0.0
andriy vasylyuk,2008,0.0
andrus aug,2008,0.0
andy schleck,2008,0.0
andzs flaksis,2008,0.0
angel gomez gomez,2008,0.0
angel luis casero,2008,0.0
angel madrazo,2008,0.0
angel vicioso,2008,0.0
angelo furlan,2008,0.0
angelo pagani,2008,0.0
angelo tulik,2008,0.0
anibal andres borrajo,2008,0.0
anthony charteau,2008,0.0
anthony delaplace,2008,0.0
anthony giacoppo,2008,0.0
anthony maldonado,2008,0.0
anthony perez,2008,0.0
anthony ravard,2008,0.0
anthony roux,2008,0.0
antoine demoitie,2008,0.0
antoine duchesne,2008,0.0
anton luengo,2008,0.0
anton mindlin,2008,0.0
anton vorobyev,2008,0.0
antonino parrinello,2008,0.0
antonio colom,2008,0.0
antonio cruz 1,2008,0.0
antonio pedrero,2008,0.0
antonio piedra,2008,0.0
antonio santoro,2008,0.0
antonio viola,2008,0.0
antonio xavier nascimento,2008,0.0
aristide ratti,2008,0.0
arkimedes arguelyes,2008,0.0
arman kamyshev,2008,0.0
armindo fonseca,2008,0.0
arnaud courteille,2008,0.0
arnaud coyot,2008,0.0
arnaud demare,2008,0.0
arnaud gerard,2008,0.0
arnaud labbe,2008,0.0
arnold alcolea,2008,0.0
arnold jeannesson,2008,0.0
arnoud van groen,2008,0.0
artem ovechkin,2008,0.0
arthur vanoverberghe,2008,0.0
arthur vichot,2008,0.0
artur ershov,2008,0.0
artur gajek,2008,0.0
artur garcia,2008,0.0
artur krol,2008,0.0
aurelien duval,2008,0.0
aurelien passeron,2008,0.0
axel domont,2008,0.0
azzedine lagab,2008,0.0
balint szeghalmi,2008,0.0
baptiste planckaert,2008,0.0
barry markus,2008,0.0
bart de clercq,2008,0.0
bart dockx,2008,0.0
bart vanheule,2008,0.0
bartlomiej matysiak,2008,0.0
bartosz huzarski,2008,0.0
bas giling,2008,0.0
bauke mollema,2008,0.0
ben gastauer,2008,0.0
ben hermans,2008,0.0
ben swift,2008,0.0
benat albizuri aransolo,2008,0.0
benat intxausti,2008,0.0
benjamin brooks,2008,0.0
benjamin day,2008,0.0
benjamin giraud,2008,0.0
benjamin gonzalez noval,2008,0.0
benjamin gourgue,2008,0.0
benjamin johnson,2008,0.0
benjamin king 1,2008,0.0
benjamin king,2008,0.0
benjamin prades reverter,2008,0.0
benjamin verraes,2008,0.0
benny de schrooder,2008,0.0
benoit jarrier,2008,0.0
benoit poilvet,2008,0.0
benoit salmon,2008,0.0
benoit sinner,2008,0.0
berik kupeshov,2008,0.0
bernard sulzberger,2008,0.0
bernard van ulden,2008,0.0
bernardo riccio,2008,0.0
bernhard kohl,2008,0.0
bert de backer,2008,0.0
bert de waele,2008,0.0
bert jan lindeman,2008,0.0
bert roesems,2008,0.0
bert scheirlinckx,2008,0.0
bingen fernandez bustinza,2008,0.0
bjorn coomans,2008,0.0
bjorn cornelissen,2008,0.0
bjorn de decker,2008,0.0
bjorn glasner,2008,0.0
bjorn leukemans,2008,0.0
bjorn selander,2008,0.0
bjorn thurau,2008,0.0
blaise sonnery,2008,0.0
blaz furdi,2008,0.0
blaz jarc,2008,0.0
blazej janiaczyk,2008,0.0
blel kadri,2008,0.0
bobby julich,2008,0.0
bolat raimbekov,2008,0.0
boris dron,2008,0.0
boris shpilevsky,2008,0.0
boy van poppel,2008,0.0
bradley mcgee,2008,0.0
bradley potgieter,2008,0.0
bradley white,2008,0.0
bradley wiggins,2008,0.0
bram de groot,2008,0.0
bram schmitz,2008,0.0
branislau samoilau,2008,0.0
brecht dhaene,2008,0.0
brent bookwalter,2008,0.0
brett lancaster,2008,0.0
brian bulgac,2008,0.0
brian van goethem,2008,0.0
brian vandborg,2008,0.0
brice feillu,2008,0.0
bruno manuel silva pires,2008,0.0
bruno risi,2008,0.0
tom boonen,2009,332.0
levi leipheimer,2009,240.0
philippe gilbert,2009,202.0
vincenzo nibali,2009,185.0
david zabriskie,2009,165.0
borut bozic,2009,134.0
jakob fuglsang,2009,131.0
michael rogers,2009,130.0
alberto contador,2009,127.0
daniele bennati,2009,125.0
tom leezer,2009,125.0
tyler farrar,2009,118.0
johnny hoogerland,2009,116.0
filippo pozzato,2009,113.0
luis leon sanchez,2009,109.0
kenny van hummel,2009,102.0
chris anker sorensen,2009,100.0
jens voigt,2009,100.0
roger hammond,2009,100.0
maurizio biondo,2009,98.0
oscar freire,2009,95.0
joost posthuma,2009,93.0
sylvain chavanel,2009,91.0
yauheni hutarovich,2009,91.0
francesco gavazzi,2009,90.0
danilo napolitano,2009,87.0
matti breschel,2009,87.0
pablo lastras,2009,87.0
thomas lofkvist,2009,85.0
kevyn ista,2009,83.0
daniel moreno,2009,81.0
alessandro petacchi,2009,80.0
daniele callegarin,2009,80.0
freddy bichot,2009,80.0
jerome pineau,2009,75.0
xavier tondo,2009,72.0
graeme brown,2009,70.0
gerben lowik,2009,67.0
jussi veikkanen,2009,67.0
davide rebellin,2009,64.0
bernhard eisel,2009,63.0
gabriele bosisio,2009,63.0
martin reimer,2009,63.0
jose joaquin rojas,2009,60.0
lance armstrong,2009,60.0
steven de jongh,2009,60.0
gerald ciolek,2009,56.0
manuel belletti,2009,56.0
marco marzano,2009,56.0
nicolas jalabert,2009,56.0
antonio colom,2009,52.0
jeremy hunt,2009,52.0
juan jose haedo,2009,50.0
robert gesink,2009,50.0
ruben plaza,2009,50.0
sergei ivanov,2009,50.0
jens mouris,2009,48.0
mathew hayman,2009,46.0
frank schleck,2009,45.0
heinrich haussler,2009,44.0
jurgen roelandts,2009,44.0
rasmus guldhammer,2009,43.0
ivan santaromita,2009,40.0
mark cavendish,2009,40.0
martin pedersen,2009,40.0
pasquale muto,2009,40.0
thomas danielson,2009,40.0
felix rafael cardenas,2009,36.0
jose luis rubiera,2009,35.0
martin velits,2009,35.0
jonathan hivert,2009,34.0
roy sentjens,2009,34.0
robert hunter,2009,33.0
tiago machado,2009,33.0
dan martin,2009,32.0
jackson rodriguez,2009,32.0
juan jose oroz,2009,32.0
ruggero marzoli,2009,32.0
yann huguet,2009,32.0
edvald boasson hagen,2009,30.0
juan jose cobo,2009,30.0
kevin seeldraeyers,2009,30.0
massimo giunti,2009,30.0
steven caethoven,2009,30.0
anthony ravard,2009,29.0
damien monier,2009,29.0
enrico rossi,2009,29.0
ivan gutierrez,2009,28.0
francisco mancebo,2009,27.0
nicki sorensen,2009,27.0
tom veelers,2009,27.0
andreas kloden,2009,26.0
greg van avermaet,2009,26.0
andre schulze,2009,25.0
arnaud gerard,2009,25.0
eros capecchi,2009,25.0
javier benitez pomares,2009,25.0
jurgen van de walle,2009,25.0
romain feillu,2009,25.0
allan johansen,2009,24.0
daniele pietropolli,2009,24.0
karsten kroon,2009,24.0
simon gerrans,2009,24.0
alexandre usov,2009,23.0
tom peterson,2009,23.0
jimmy casper,2009,22.0
koldo fernandez,2009,22.0
miguel angel rubiano,2009,22.0
wouter weylandt,2009,22.0
geoffroy lequatre,2009,21.0
aleksejs saramotins,2009,20.0
danny pate,2009,20.0
fabian cancellara,2009,20.0
jean christophe peraud,2009,20.0
joaquim rodriguez,2009,20.0
kevin hulsmans,2009,20.0
michele scarponi,2009,20.0
oscar sevilla,2009,20.0
rinaldo nocentini,2009,20.0
sebastian siedler,2009,20.0
thor hushovd,2009,20.0
daniel foder holm,2009,18.0
gustav larsson,2009,18.0
maarten neyens,2009,17.0
david moncoutie,2009,16.0
gert steegmans,2009,16.0
giampaolo caruso,2009,16.0
lloyd mondory,2009,16.0
marcel kittel,2009,16.0
tomaz nose,2009,16.0
wim stroetinga,2009,16.0
bram schmitz,2009,15.0
christian knees,2009,15.0
george hincapie,2009,15.0
ignatas konovalovas,2009,15.0
valerio agnoli,2009,15.0
baden cooke,2009,14.0
juan mauricio soler hernandez,2009,14.0
tony martin,2009,14.0
alex rasmussen,2009,13.0
hayden roulston,2009,13.0
javier aramendia,2009,13.0
juan antonio flecha,2009,13.0
manuel cardoso,2009,13.0
nick nuyens,2009,13.0
david lopez,2009,12.0
filippo savini,2009,12.0
franco pellizotti,2009,12.0
gilberto simoni,2009,12.0
matthieu ladagnous,2009,12.0
remi cusin,2009,12.0
stefan van dijk 1,2009,12.0
vladimir efimkin,2009,12.0
yannick talabardon,2009,12.0
yuriy krivtsov,2009,12.0
bobbie traksel,2009,11.0
dennis van winden,2009,11.0
jimmy engoulvent,2009,11.0
klaas lodewyck,2009,11.0
kristof vandewalle,2009,11.0
timofey kritskiy,2009,11.0
fredrik ericsson,2009,10.0
giovanni visconti,2009,10.0
lars ytting bak,2009,10.0
manuele mori,2009,10.0
mathieu drujon,2009,10.0
pieter weening,2009,10.0
frederic guesdon,2009,9.0
shinri suzuki,2009,9.0
simone cadamuro,2009,9.0
william bonnet,2009,9.0
aart vierhouten,2009,8.0
assan bazayev,2009,8.0
benat intxausti,2009,8.0
christophe laurent,2009,8.0
david lelay,2009,8.0
domenico pozzovivo,2009,8.0
francis de greef,2009,8.0
piet rooijakkers,2009,8.0
alejandro marque,2009,7.0
alessandro proni,2009,7.0
christophe riblon,2009,7.0
johann tschopp,2009,7.0
kurt hovelijnck,2009,7.0
marco bos,2009,7.0
przemyslaw niemiec,2009,7.0
remi pauriol,2009,7.0
arnoud van groen,2009,6.0
cadel evans,2009,6.0
christopher froome,2009,6.0
david millar,2009,6.0
denis flahaut,2009,6.0
donato cannone,2009,6.0
giuseppe palumbo,2009,6.0
gorik gardeyn,2009,6.0
jerome coppel,2009,6.0
julien berard,2009,6.0
kenny dehaes,2009,6.0
oscar pereiro,2009,6.0
rasmus quaade,2009,6.0
steve houanard,2009,6.0
taiji nishitani,2009,6.0
alessandro ballan,2009,5.0
bauke mollema,2009,5.0
bruno manuel silva pires,2009,5.0
chris horner,2009,5.0
christian vande velde,2009,5.0
dirk muller,2009,5.0
elia rigotto,2009,5.0
floyd landis,2009,5.0
geert steurs,2009,5.0
gianni meersman,2009,5.0
grischa niermann,2009,5.0
hans dekkers 1,2009,5.0
herve duclos lassalle,2009,5.0
hubert dupont,2009,5.0
imanol erviti,2009,5.0
inigo cuesta,2009,5.0
janez brajkovic,2009,5.0
jeremy vennell,2009,5.0
jonas ljungblad,2009,5.0
jonathan castroviejo,2009,5.0
jos van emden,2009,5.0
jose enrique gutierrez cataluna,2009,5.0
kevin de weert,2009,5.0
kurt asle arvesen,2009,5.0
manuel vazquez hueso,2009,5.0
mark renshaw,2009,5.0
martin elmiger,2009,5.0
mauro abel richeze,2009,5.0
pedro horrillo,2009,5.0
renaud dion,2009,5.0
robbie mcewen,2009,5.0
samuel sanchez,2009,5.0
sebastian langeveld,2009,5.0
stephane bonsergent,2009,5.0
takashi miyazawa,2009,5.0
yaroslav popovych,2009,5.0
alexandre blain,2009,4.0
carlos barredo,2009,4.0
dimitri champion,2009,4.0
edvaldas siskevicius,2009,4.0
gregory rast,2009,4.0
kristof goddaert,2009,4.0
leonardo duque,2009,4.0
makoto iijima,2009,4.0
mauro finetto,2009,4.0
mikel nieve,2009,4.0
aitor perez arrieta,2009,3.0
alexandre pichot,2009,3.0
andy schleck,2009,3.0
davide malacarne,2009,3.0
dominique rollin,2009,3.0
dries devenyns,2009,3.0
florian vachon,2009,3.0
francisco perez sanchez,2009,3.0
glen chadwick,2009,3.0
iban mayoz echeverria,2009,3.0
inigo landaluze intxaurraga,2009,3.0
jason mccartney,2009,3.0
joan horrach,2009,3.0
juan manuel garate,2009,3.0
laurens ten dam,2009,3.0
luca solari,2009,3.0
marcello pavarin,2009,3.0
markus fothen,2009,3.0
mauro santambrogio,2009,3.0
maxime monfort,2009,3.0
mirco lorenzetto,2009,3.0
miyataka shimizu,2009,3.0
niko eeckhout,2009,3.0
rory sutherland,2009,3.0
roy curvers,2009,3.0
stuart o grady,2009,3.0
tom zirbel,2009,3.0
tony gallopin,2009,3.0
