rider_name,year,pcs_points
matthew wilson,2007,157.0
andre schulze,2007,156.0
david george,2007,156.0
karl menzies,2007,156.0
kevin hulsmans,2007,156.0
nicolas roche,2007,156.0
aaron kemps,2007,155.0
dominique cornu,2007,155.0
volodymyr gustov,2007,155.0
andrei grivko,2007,154.0
davide vigano,2007,154.0
gabriel rasch,2007,154.0
rene haselbacher,2007,154.0
krzysztof jezowski,2007,152.0
arnaud courteille,2007,151.0
dmitriy muravyev,2007,151.0
maxim iglinskiy,2007,151.0
yukiya arashiro,2007,151.0
bert roesems,2007,150.0
alessandro proni,2007,149.0
andreas klier,2007,149.0
maarten wynants,2007,149.0
wilfried cretskens,2007,149.0
alberto losada,2007,148.0
dominique rollin,2007,148.0
freddy bichot,2007,148.0
julian dean,2007,148.0
walter fernando pedraza morales,2007,148.0
adrian palomares,2007,147.0
alessandro bertuola,2007,147.0
fabio baldato,2007,147.0
javier moreno,2007,147.0
jure golcer,2007,147.0
tomasz marczynski,2007,146.0
amets txurruka,2007,145.0
rene weissinger,2007,145.0
christophe mengin,2007,144.0
niels brouzes,2007,144.0
alessandro spezialetti,2007,143.0
antonio bucciero,2007,143.0
benjamin king 1,2007,143.0
manuel eduardo medina,2007,143.0
martin mares,2007,143.0
tiago machado,2007,143.0
vladimir miholjevic,2007,143.0
hubert schwab,2007,142.0
johann tschopp,2007,142.0
luis pasamontes,2007,142.0
davide appollonio,2007,141.0
iker camano,2007,141.0
jurgen van goolen,2007,141.0
luca celli,2007,141.0
raymond kreder,2007,141.0
andrea palini,2007,140.0
fabio felline,2007,140.0
floris goesinnen,2007,140.0
simon clarke,2007,140.0
tom veelers,2007,140.0
yauheni hutarovich,2007,140.0
denys kostyuk,2007,139.0
carlo scognamiglio,2007,137.0
magnus backstedt,2007,137.0
matej stare,2007,137.0
patrick calcagni,2007,137.0
roberto petito,2007,136.0
axel merckx,2007,135.0
roman klimov,2007,135.0
stephane bonsergent,2007,135.0
piotr zaradny,2007,134.0
sergey klimov,2007,134.0
tomasz lisowicz,2007,134.0
jorg ludewig,2007,133.0
danny pate,2007,132.0
jimmy janssens,2007,132.0
mathieu drujon,2007,132.0
david garcia dapena,2007,131.0
rodrigo garcia rena,2007,131.0
sebastien minard,2007,131.0
volodymyr bileka,2007,131.0
andreas dietziker,2007,130.0
marcos antonio serrano,2007,130.0
niklas axelsson,2007,130.0
stephane auge,2007,130.0
jetse bol,2007,129.0
matthieu sprick,2007,129.0
olivier kaisen,2007,129.0
preben van hecke,2007,129.0
robert retschke,2007,129.0
christophe kern,2007,128.0
francisco jose terciado sacedo,2007,128.0
jose alberto benitez roman,2007,128.0
koos moerenhout,2007,128.0
matteo priamo,2007,128.0
bobbie traksel,2007,127.0
jose luis rubiera,2007,127.0
william frischkorn 1,2007,127.0
aleksejs saramotins,2007,126.0
carlos da cruz,2007,125.0
jai crawford,2007,125.0
unai etxebarria arana,2007,125.0
aurelien passeron,2007,124.0
daniel summerhill,2007,124.0
jelle vanendert,2007,124.0
julian sanchez pimienta,2007,123.0
paolo longo borghini,2007,123.0
rafal majka,2007,123.0
wesley sulzberger,2007,123.0
anthony delaplace,2007,122.0
alejandro valverde,2008,2589.0
alberto contador,2008,2113.0
fabian cancellara,2008,1845.0
damiano cunego,2008,1840.0
cadel evans,2008,1817.0
davide rebellin,2008,1788.0
levi leipheimer,2008,1711.0
kim kirchen,2008,1450.0
oscar freire,2008,1395.0
alessandro ballan,2008,1358.0
tom boonen,2008,1351.0
philippe gilbert,2008,1313.0
andre greipel,2008,1223.0
mark cavendish,2008,1194.0
carlos sastre,2008,1167.0
robert gesink,2008,1149.0
frank schleck,2008,1134.0
greg van avermaet,2008,1117.0
filippo pozzato,2008,1102.0
daniele bennati,2008,1095.0
gustav larsson,2008,1050.0
denis menchov,2008,1030.0
joaquim rodriguez,2008,1030.0
erik zabel,2008,1026.0
stijn devolder,2008,1018.0
enrico gasparotto,2008,1005.0
jose joaquin rojas,2008,999.0
thomas lofkvist,2008,996.0
robbie mcewen,2008,987.0
samuel sanchez,2008,984.0
paolo bettini,2008,972.0
roman kreuziger,2008,949.0
danilo di luca,2008,944.0
matti breschel,2008,932.0
christian vande velde,2008,924.0
giovanni visconti,2008,892.0
thor hushovd,2008,865.0
allan davis,2008,856.0
franco pellizotti,2008,847.0
stefano garzelli,2008,843.0
gert steegmans,2008,829.0
mikel astarloza,2008,815.0
andreas kloden,2008,788.0
emanuele sella,2008,783.0
sylvain chavanel,2008,749.0
rinaldo nocentini,2008,745.0
jerome pineau,2008,744.0
andy schleck,2008,734.0
pierrick fedrigo,2008,725.0
janez brajkovic,2008,719.0
ezequiel mosquera miguez,2008,701.0
marco pinotti,2008,696.0
riccardo ricco,2008,695.0
marzio bruseghin,2008,690.0
sandy casar,2008,688.0
jens voigt,2008,685.0
wouter weylandt,2008,678.0
gerald ciolek,2008,677.0
koldo fernandez,2008,671.0
david moncoutie,2008,666.0
robert forster,2008,663.0
christian pfannberger,2008,661.0
michael rogers,2008,647.0
linus gerdemann,2008,644.0
luca paolini,2008,642.0
alexandr kolobnev,2008,638.0
michael albasini,2008,634.0
vincenzo nibali,2008,633.0
maxime monfort,2008,608.0
nick nuyens,2008,606.0
george hincapie,2008,605.0
jurgen roelandts,2008,598.0
fabian wegmann,2008,592.0
thomas dekker,2008,584.0
sergei ivanov,2008,581.0
markus fothen,2008,579.0
luis leon sanchez,2008,575.0
cyril dessel,2008,573.0
stefan van dijk 1,2008,562.0
vasil kiryienka,2008,558.0
benoit vaugrenard,2008,543.0
karsten kroon,2008,536.0
bert grabsch,2008,533.0
igor anton,2008,531.0
joost posthuma,2008,531.0
christian knees,2008,527.0
hector guerra garcia,2008,524.0
mikhaylo khalilov,2008,523.0
peter sagan,2008,520.0
juan antonio flecha,2008,519.0
johan le bon,2008,516.0
vladimir efimkin,2008,514.0
haimar zubeldia,2008,505.0
gustavo cesar veloso,2008,501.0
rigoberto uran,2008,498.0
stephen cummings,2008,493.0
alexandre botcharov,2008,490.0
tadej valjavec,2008,480.0
daniel moreno,2008,479.0
martin elmiger,2008,477.0
kurt asle arvesen,2008,476.0
tony martin,2008,476.0
edvald boasson hagen,2008,474.0
francesco chicchi,2008,474.0
ivan gutierrez,2008,470.0
juan manuel garate,2008,466.0
sebastian lander,2008,463.0
janek tombak,2008,462.0
steven de jongh,2008,460.0
thomas voeckler,2008,457.0
juan jose cobo,2008,456.0
nicolas roche,2008,456.0
yaroslav popovych,2008,455.0
david arroyo,2008,454.0
stuart o grady,2008,454.0
chris anker sorensen,2008,453.0
gabriele bosisio,2008,453.0
lars ytting bak,2008,453.0
bert de waele,2008,451.0
leonardo duque,2008,451.0
jussi veikkanen,2008,444.0
mirco lorenzetto,2008,442.0
daniele pietropolli,2008,438.0
fabio felline,2008,435.0
tomas vaitkus,2008,435.0
wilco kelderman,2008,434.0
alexandre usov,2008,426.0
francesco ginanni,2008,425.0
bernhard eisel,2008,422.0
stefan schumacher,2008,421.0
sebastien rosseler,2008,416.0
svein tuft,2008,410.0
eddy ratti,2008,409.0
mark renshaw,2008,408.0
domenico pozzovivo,2008,407.0
manuel quinziato,2008,407.0
eric baumann,2008,406.0
david millar,2008,401.0
mauro finetto,2008,401.0
juan jose haedo,2008,399.0
sylwester szmyd,2008,399.0
murilo antonio fischer,2008,393.0
samuel dumoulin,2008,393.0
borut bozic,2008,391.0
michal kwiatkowski,2008,391.0
stephane goubert,2008,391.0
romain feillu,2008,388.0
remi pauriol,2008,387.0
manuel vazquez hueso,2008,386.0
egoi martinez,2008,384.0
niklas axelsson,2008,380.0
eros capecchi,2008,378.0
david garcia dapena,2008,373.0
kanstantsin siutsou,2008,372.0
lloyd mondory,2008,369.0
julian dean,2008,366.0
niko eeckhout,2008,366.0
yuri trofimov,2008,366.0
kjell carlstrom,2008,365.0
danilo napolitano,2008,364.0
oliver zaugg,2008,361.0
graeme brown,2008,360.0
luca mazzanti,2008,357.0
anthony geslin,2008,354.0
sebastien chavanel,2008,353.0
daniel navarro,2008,352.0
tosh van der sande,2008,352.0
yauheni hutarovich,2008,350.0
laurens ten dam,2008,349.0
bobbie traksel,2008,348.0
david blanco,2008,348.0
geoffroy lequatre,2008,348.0
stef clement,2008,348.0
francesco masciarelli,2008,345.0
massimo giunti,2008,340.0
heinrich haussler,2008,339.0
john gadret,2008,339.0
tyler farrar,2008,339.0
aurelien clerc,2008,337.0
andrei grivko,2008,334.0
baden cooke,2008,334.0
jimmy casper,2008,332.0
ruben plaza,2008,332.0
angel vicioso,2008,328.0
giampaolo caruso,2008,324.0
niki terpstra,2008,322.0
sebastien hinault,2008,322.0
dmitriy fofonov,2008,321.0
clement lhotellerie,2008,320.0
alessandro petacchi,2008,319.0
josep jufre,2008,317.0
inigo landaluze intxaurraga,2008,313.0
nathan brown,2008,313.0
pablo lastras,2008,313.0
thomas rohregger,2008,312.0
sebastian langeveld,2008,311.0
ariel maximiliano richeze,2008,309.0
kenny dehaes,2008,307.0
jure kocjan,2008,306.0
gianni meersman,2008,305.0
simon gerrans,2008,305.0
david zabriskie,2008,303.0
sebastien turgot,2008,303.0
steve chainel,2008,302.0
ruslan pidgornyy,2008,300.0
gilberto simoni,2008,299.0
jose humberto rujano,2008,299.0
luis pasamontes,2008,299.0
francisco mancebo,2008,298.0
sergio pardilla,2008,296.0
kristof goddaert,2008,295.0
gregory rast,2008,294.0
martijn maaskant,2008,293.0
assan bazayev,2008,291.0
francesco failli,2008,291.0
vladimir karpets,2008,290.0
simon spilak,2008,289.0
amael moinard,2008,288.0
william bonnet,2008,288.0
sergey lagutin,2008,287.0
frederic guesdon,2008,286.0
francesco gavazzi,2008,285.0
alessandro bertolini,2008,284.0
jurgen van goolen,2008,284.0
jose alberto benitez roman,2008,282.0
jackson rodriguez,2008,281.0
vladimir gusev,2008,281.0
davide vigano,2008,280.0
boris shpilevsky,2008,279.0
dan martin,2008,278.0
kevyn ista,2008,277.0
xavier florencio,2008,275.0
danilo hondo,2008,272.0
robert wagner,2008,270.0
fortunato baliani,2008,269.0
markus zberg,2008,269.0
rony martias,2008,269.0
jure golcer,2008,267.0
stephane auge,2008,267.0
marek rutkiewicz,2008,266.0
nicolas vogondy,2008,265.0
pieter jacobs,2008,265.0
david lopez,2008,264.0
leif hoste,2008,264.0
matteo tosatto,2008,264.0
gorka verdugo,2008,263.0
mattia cattaneo,2008,263.0
ryder hesjedal,2008,261.0
antonio colom,2008,260.0
michael barry,2008,259.0
robert hunter,2008,259.0
luke rowe,2008,258.0
oscar sevilla,2008,258.0
ghader mizbani,2008,257.0
jurgen van den broeck,2008,257.0
kristian sbaragli,2008,257.0
xabier zandio,2008,257.0
bjorn schroder,2008,256.0
david lelay,2008,253.0
hossein askari,2008,253.0
mattia gavazzi,2008,253.0
jimmy engoulvent,2008,252.0
michael matthews,2008,252.0
matthew lloyd,2008,251.0
aleksejs saramotins,2008,250.0
bram tankink,2008,250.0
mickael delage,2008,247.0
francesco reda,2008,246.0
david herrero llorente,2008,244.0
miyataka shimizu,2008,244.0
chris sutton,2008,242.0
trent lowe,2008,242.0
jose rodolfo serpa,2008,240.0
pierre rolland,2008,239.0
alexander efimkin,2008,238.0
nicolas vereecken,2008,238.0
barry markus,2008,237.0
maxim iglinskiy,2008,237.0
ruslan ivanov,2008,236.0
lilian jegou,2008,233.0
paolo savoldelli,2008,231.0
erick rowsell,2008,230.0
pietro caucchioli,2008,230.0
koldo gil perez,2008,229.0
johannes frohlinger,2008,228.0
anthony ravard,2008,226.0
michael blaudzun,2008,225.0
sven krauss,2008,224.0
bernhard kohl,2008,222.0
enrico rossi,2008,221.0
frantisek rabon,2008,220.0
jakob fuglsang,2008,220.0
maarten wynants,2008,219.0
tomasz kiendys,2008,218.0
mario aerts,2008,217.0
matthieu sprick,2008,215.0
jonathan hivert,2008,214.0
denys kostyuk,2008,212.0
pasquale muto,2008,212.0
walter fernando pedraza morales,2008,212.0
jeremie galland,2008,210.0
valerio agnoli,2008,210.0
leonardo giordani,2008,209.0
andrea noe,2008,208.0
arnaud gerard,2008,207.0
grega bole,2008,207.0
maarten tjallingii,2008,206.0
paul martens,2008,206.0
santo anza,2008,206.0
andre schulze,2008,205.0
maurizio biondo,2008,205.0
ruben perez moreno,2008,205.0
sebastian siedler,2008,205.0
david de la fuente,2008,204.0
ignatas konovalovas,2008,203.0
yukiya arashiro,2008,203.0
guillaume van keirsbulck,2008,202.0
constantino zaballa,2008,199.0
alan lezaun perez,2008,198.0
blazej janiaczyk,2008,198.0
manuel calvente corbas,2008,198.0
francisco jose pacheco,2008,197.0
nuno ribeiro,2008,197.0
mauricio alberto ardila,2008,196.0
aitor galdos,2008,195.0
morris possoni,2008,195.0
christophe moreau,2008,194.0
nikolay trusov,2008,194.0
david mccann,2008,193.0
elia rigotto,2008,193.0
andreas dietziker,2008,192.0
marco marcato,2008,192.0
paolo tiralongo,2008,192.0
peter wrolich,2008,192.0
nico sijmens,2008,191.0
gabriele balducci,2008,190.0
imanol erviti,2008,190.0
johnny hoogerland,2008,190.0
alberto losada,2008,189.0
fran ventoso,2008,189.0
angelo furlan,2008,188.0
julian sanchez pimienta,2008,188.0
arnaud demare,2008,187.0
tom veelers,2008,186.0
bruno manuel silva pires,2008,185.0
aliaksandr kuchynski,2008,184.0
francesco manuel bongiorno,2008,184.0
tiziano dall antonia,2008,184.0
andrei kunitski,2008,183.0
dominique rollin,2008,183.0
tyler hamilton,2008,183.0
mickael buffaz,2008,182.0
bauke mollema,2008,180.0
chris horner,2008,180.0
koen de kort,2008,180.0
hans dekkers 1,2008,179.0
kristjan fajt,2008,179.0
lukasz bodnar,2008,178.0
steffen radochla,2008,177.0
xavier tondo,2008,177.0
pavel brutt,2008,176.0
peter velits,2008,176.0
jurgen van de walle,2008,175.0
piet rooijakkers,2008,175.0
przemyslaw niemiec,2008,175.0
russell downing,2008,175.0
arthur vanoverberghe,2008,174.0
jens mouris,2008,174.0
jose luis rubiera,2008,174.0
felix rafael cardenas,2008,173.0
rui costa,2008,173.0
gorazd stangelj,2008,171.0
jeremy roy,2008,171.0
matej stare,2008,171.0
roger hammond,2008,171.0
remy di gregorio,2008,170.0
jan kuyckx,2008,169.0
coen vermeltfoort,2008,168.0
sean de bie,2008,168.0
claudio corioni,2008,167.0
manuele mori,2008,167.0
radoslav rogina,2008,167.0
roy sentjens,2008,167.0
rubens bertogliati,2008,167.0
christopher froome,2008,166.0
dirk muller,2008,166.0
frederik veuchelen,2008,166.0
anthony roux,2008,165.0
mikhail ignatiev,2008,165.0
vegard breen,2008,165.0
adam hansen,2008,164.0
christophe le mevel,2008,164.0
jeremy hunt,2008,164.0
miguel angel rubiano,2008,163.0
reinier honig,2008,163.0
tomasz marczynski,2008,162.0
allan johansen,2008,161.0
luca pierfelici,2008,161.0
oleg chuzhda,2008,161.0
tiago machado,2008,161.0
inigo cuesta,2008,160.0
sonny colbrelli,2008,160.0
tom stamsnijder,2008,160.0
jan tratnik,2008,159.0
julien loubet,2008,159.0
thomas sprengers,2008,159.0
andrew fenn,2008,158.0
jason mccartney,2008,158.0
charles bradley huff,2008,157.0
evgeni petrov,2008,157.0
johan vansummeren,2008,157.0
kenny van hummel,2008,156.0
matteo priamo,2008,156.0
romain bardet,2008,156.0
danail andonov petrov,2008,155.0
marcus burghardt,2008,154.0
moreno moser,2008,154.0
lukasz wisniowski,2008,153.0
moises duenas,2008,153.0
alberto loddo,2008,152.0
jan bakelants,2008,152.0
jaume rovira pous,2008,152.0
adrian palomares,2008,151.0
enrico franzoi,2008,151.0
jean eudes demaret,2008,151.0
pawel poljanski,2008,151.0
danny pate,2008,150.0
raivis belohvosciks,2008,150.0
frederik willems,2008,149.0
laszlo bodrogi,2008,149.0
nicolas jalabert,2008,149.0
yuri metlushenko,2008,149.0
matthew goss,2008,148.0
sebastian lang,2008,148.0
alex rasmussen,2008,147.0
marcel sieberg,2008,147.0
sergey firsanov,2008,147.0
tanel kangert,2008,147.0
giuseppe palumbo,2008,146.0
mitja mahoric,2008,146.0
patrick calcagni,2008,146.0
sven renders,2008,146.0
guillaume levarlet,2008,145.0
luciano andre pagliarini mendonca,2008,145.0
cyril gautier,2008,144.0
jeremy yates,2008,144.0
massimo codol,2008,143.0
denis flahaut,2008,142.0
erki putsep,2008,142.0
filippo simeoni,2008,142.0
laurent lefevre,2008,142.0
daniele callegarin,2008,141.0
giampaolo cheula,2008,141.0
timofey kritskiy,2008,141.0
simone antonini,2008,140.0
dominic klemme,2008,139.0
eladio jimenez,2008,139.0
lars boom,2008,139.0
louis verhelst,2008,139.0
matteo carrara,2008,139.0
vladimir miholjevic,2008,139.0
wesley kreder,2008,139.0
alessandro vanotti,2008,138.0
igor abakoumov,2008,138.0
johan coenen,2008,138.0
david kopp,2008,137.0
fabio sacchi,2008,137.0
mark christian,2008,137.0
giuseppe fonzi,2008,136.0
gregorio ladino,2008,136.0
manuel cardoso,2008,136.0
takashi miyazawa,2008,136.0
hossein nateghi,2008,135.0
hubert dupont,2008,135.0
jose luis arrieta,2008,135.0
lieuwe westra,2008,135.0
mauro santambrogio,2008,135.0
noan lelarge,2008,135.0
bartosz huzarski,2008,134.0
andrea masciarelli,2008,133.0
herve duclos lassalle,2008,133.0
aitor perez arrieta,2008,132.0
candido barbosa,2008,132.0
donato cannone,2008,132.0
gregory henderson,2008,132.0
nicki sorensen,2008,132.0
dennis van winden,2008,131.0
krzysztof jezowski,2008,131.0
alexandre moos,2008,130.0
carlos jose ochoa,2008,130.0
gabriele missaglia,2008,130.0
william frischkorn 1,2008,129.0
ivan velasco,2008,128.0
martin garrido mayorga,2008,128.0
matej jurco,2008,128.0
francisco javier patxi vila,2008,127.0
ivan santaromita,2008,127.0
kristijan koren,2008,126.0
mauro abel richeze,2008,126.0
staf scheirlinckx,2008,126.0
alejandro valverde,2009,2054.0
alberto contador,2009,1926.0
mark cavendish,2009,1843.0
cadel evans,2009,1824.0
philippe gilbert,2009,1630.0
tyler farrar,2009,1595.0
edvald boasson hagen,2009,1558.0
thor hushovd,2009,1474.0
samuel sanchez,2009,1456.0
andre greipel,2009,1406.0
tom boonen,2009,1297.0
roman kreuziger,2009,1270.0
damiano cunego,2009,1243.0
fabian cancellara,2009,1237.0
heinrich haussler,2009,1210.0
andy schleck,2009,1169.0
allan davis,2009,1122.0
ivan basso,2009,1092.0
robert gesink,2009,1078.0
filippo pozzato,2009,1073.0
vincenzo nibali,2009,1052.0
luis leon sanchez,2009,1039.0
stefano garzelli,2009,1039.0
matti breschel,2009,1024.0
frank schleck,2009,1023.0
sylvain chavanel,2009,1013.0
andreas kloden,2009,994.0
denis menchov,2009,983.0
alessandro petacchi,2009,971.0
alexandr kolobnev,2009,948.0
jakob fuglsang,2009,913.0
bradley wiggins,2009,904.0
joaquim rodriguez,2009,901.0
giovanni visconti,2009,851.0
daniele bennati,2009,846.0
tony martin,2009,821.0
levi leipheimer,2009,812.0
sergei ivanov,2009,809.0
graeme brown,2009,785.0
simon gerrans,2009,768.0
davide rebellin,2009,761.0
thomas voeckler,2009,747.0
francesco gavazzi,2009,736.0
gerald ciolek,2009,730.0
michael rogers,2009,730.0
romain feillu,2009,722.0
carlos sastre,2009,706.0
gustav larsson,2009,702.0
borut bozic,2009,698.0
daniel moreno,2009,696.0
fran ventoso,2009,695.0
jose joaquin rojas,2009,688.0
maxime monfort,2009,669.0
pierrick fedrigo,2009,668.0
luca paolini,2009,646.0
michele scarponi,2009,645.0
johnny hoogerland,2009,640.0
thomas lofkvist,2009,640.0
oscar freire,2009,638.0
sebastian langeveld,2009,617.0
peter velits,2009,615.0
david moncoutie,2009,611.0
david lelay,2009,607.0
vladimir karpets,2009,601.0
lars ytting bak,2009,599.0
jimmy casper,2009,596.0
christophe le mevel,2009,592.0
matthieu ladagnous,2009,584.0
fabian wegmann,2009,583.0
yauheni hutarovich,2009,583.0
sandy casar,2009,581.0
greg van avermaet,2009,573.0
ezequiel mosquera miguez,2009,571.0
matthew goss,2009,570.0
michael albasini,2009,566.0
kenny van hummel,2009,565.0
alessandro ballan,2009,563.0
grega bole,2009,554.0
xavier tondo,2009,545.0
gregory henderson,2009,540.0
rein taaramae,2009,535.0
ryder hesjedal,2009,528.0
jurgen roelandts,2009,522.0
jose rodolfo serpa,2009,515.0
haimar zubeldia,2009,513.0
marco pinotti,2009,512.0
dan martin,2009,507.0
nikias arndt,2009,503.0
roger hammond,2009,501.0
nicolas roche,2009,488.0
rinaldo nocentini,2009,487.0
christian knees,2009,484.0
jens voigt,2009,480.0
janez brajkovic,2009,478.0
chris anker sorensen,2009,476.0
barry markus,2009,475.0
danilo napolitano,2009,475.0
david de la fuente,2009,472.0
jurgen van den broeck,2009,470.0
david zabriskie,2009,467.0
karsten kroon,2009,466.0
chris sutton,2009,465.0
stijn devolder,2009,465.0
antonio colom,2009,463.0
mauro santambrogio,2009,463.0
juan jose haedo,2009,461.0
giampaolo caruso,2009,460.0
bert de waele,2009,456.0
david arroyo,2009,455.0
daniele pietropolli,2009,450.0
arnaud demare,2009,447.0
george hincapie,2009,446.0
juan jose cobo,2009,446.0
danilo hondo,2009,445.0
jerome pineau,2009,444.0
